time,open,high,low,close,fast_stoch,slow_stoch,rsi,30_sent,thirty_trend,4h_sent,four_trend,candle_dir,dt_signal,sent_signal,simple_result,running_result,profit
2019-09-20 14:00:00,134.718,134.851,134.688,134.805,17.729005767914806,15.586059087797484,38.369698586117245,-0.0665230538567198,bearish,-0.07815529269413446,bearish,long,long,long_trade,win,win,0.17
2019-09-20 17:30:00,134.466,134.529,134.395,134.494,17.734237565310096,21.097918747511407,30.95122100730152,-0.06595300654781859,bearish,-0.1034711139296992,bearish,long,long,long_trade,sig_stop,no_runner,-0.07900000000000773
2019-09-20 20:00:00,134.118,134.216,134.094,134.158,2.8457705037618197,2.7196723350037435,25.23641380953359,-0.08275103455251695,bearish,-0.1034711139296992,bearish,long,long,long_trade,running_long,win,0.07
2019-09-23 00:00:00,134.248,134.28,134.197,134.27,29.78923107175183,28.52088755288926,35.927336342860954,-0.04270125907509123,bearish,-0.1178392259996638,bearish,long,long,long_trade,win,win,0.17
2019-09-23 17:00:00,133.64600000000002,133.658,133.564,133.607,55.78121027205554,53.800533943554,43.38815641908813,-0.0035756169186514923,bullish,-0.2034601035246575,bullish,short,short,short_trade,running_short,sig_stop,-0.0010000000000047748
2019-09-23 19:00:00,133.64,133.705,133.614,133.624,64.68376824413637,58.915057250968225,44.52281330176505,0.012681183644930928,bullish,-0.2034601035246575,bullish,short,short,short_trade,running_short,sig_stop,-0.028999999999996362
2019-09-23 21:00:00,133.71,133.732,133.657,133.708,90.876909566074,83.53120881383258,49.58442162887019,0.02723626402015747,bullish,-0.2027993835740665,bullish,short,short,short_trade,loss,no_runner,-0.04400000000001114
2019-09-23 22:30:00,133.72299999999998,133.72299999999998,133.67,133.686,78.66880873410669,84.94107085163347,48.09305270765859,0.03415464333349713,bullish,-0.2027993835740665,bullish,short,short,short_trade,loss,no_runner,-0.05699999999998795
2019-09-24 01:00:00,133.878,133.894,133.77,133.814,86.06701940035332,84.4263794962834,55.02542441681743,0.04732913921872695,bullish,-0.20410436113830754,bullish,short,short,short_trade,win,win,0.17
2019-09-24 05:30:00,133.834,133.836,133.708,133.718,59.55284552845537,46.476964769647466,49.18396055863206,0.032940674304066886,bullish,-0.2020260233553248,bullish,short,short,short_trade,sig_stop,no_runner,-0.009999999999990905
2019-09-24 07:00:00,133.776,133.89600000000002,133.69299999999998,133.762,57.11382113821409,56.09756097561095,51.88621157359622,0.03203442338815923,bullish,-0.2020260233553248,bullish,short,short,short_trade,win,win,0.17
2019-09-24 14:00:00,134.444,134.444,134.086,134.16,72.33644859813046,75.78400830737223,55.80270282166711,0.06596860884245817,bullish,-0.18237387624071533,bullish,short,short,short_trade,win,win,0.17
2019-09-25 14:30:00,133.082,133.428,133.053,133.336,39.242054736191506,27.814423411915485,47.002759285468294,-0.03837080122632773,bearish,-0.18512214937327354,bearish,long,long,long_trade,sig_stop,no_runner,-0.07800000000003138
2019-09-25 17:30:00,133.16299999999998,133.246,133.157,133.19799999999998,53.61534815405262,52.631320318084725,42.96373716227576,-0.016811691340402474,bearish,-0.1873441862010295,bearish,long,long,long_trade,sig_stop,no_runner,-0.027999999999991587
2019-09-25 19:00:00,133.136,133.225,133.126,133.22,56.735159817351246,55.986485569418726,45.30093652360263,-0.009403164731030478,bearish,-0.1873441862010295,bearish,long,long,long_trade,sig_stop,no_runner,-0.054000000000002046
2019-09-25 20:00:00,133.166,133.2,133.102,133.174,58.675799086758786,57.30593607305914,43.355290601080206,-0.005233273879170664,bearish,-0.1873441862010295,bearish,long,long,long_trade,sig_stop,no_runner,-0.0730000000000075
2019-09-26 18:00:00,133.094,133.132,132.912,132.916,73.19162132029955,78.81998757481414,48.30855454988274,0.02503145540173456,bullish,-0.17310082737698315,bullish,short,short,short_trade,running_short,sig_stop,-0.06999999999999318
2019-09-26 22:00:00,132.942,132.944,132.884,132.886,33.190989544450176,35.167276376340205,47.75087238307434,0.014897754852443724,bullish,-0.16701706737379307,bullish,short,short,short_trade,sig_stop,no_runner,-0.003999999999990678
2019-09-27 02:30:00,132.793,132.886,132.77700000000002,132.808,47.635072302041365,49.29661679943562,45.26808280999487,0.005441475128359004,bearish,-0.16257387237073384,bearish,long,long,long_trade,loss,no_runner,-0.05099999999998772
2019-09-27 04:00:00,132.786,132.814,132.77,132.798,54.467994362855656,53.92260161143651,45.10035703023117,0.004311166284805948,bearish,-0.16257387237073384,bearish,long,long,long_trade,loss,no_runner,-0.04800000000000182
2019-09-27 05:00:00,132.746,132.84799999999998,132.741,132.838,54.07380453572669,51.618094209836975,48.68263725843397,0.004086878646018949,bearish,-0.16131436991288295,bearish,long,long,long_trade,running_long,sig_stop,-0.003999999999990678
2019-09-27 08:00:00,132.425,132.675,132.4,132.624,25.386149473999577,41.00061012997546,43.208417305380976,-0.01030451922800521,bearish,-0.16131436991288295,bearish,long,long,long_trade,sig_stop,no_runner,-0.0519999999999925
2019-09-29 23:00:00,132.60299999999998,132.661,132.60299999999998,132.656,30.495942571253835,30.410695911010514,43.69508933446572,-0.01662501529561313,bearish,-0.12504444816342852,bearish,long,long,long_trade,running_long,loss,-0.07300000000003593
2019-09-30 01:00:00,132.636,132.716,132.628,132.642,52.97450424929115,55.06540589058429,43.63492155623805,-0.012262638072002131,bearish,-0.11960146139381996,bearish,long,long,long_trade,win,loss,0.07
2019-09-30 02:30:00,132.608,132.622,132.563,132.614,23.17671244060109,33.274216009693504,42.42586743103404,-0.011455080221157205,bearish,-0.11960146139381996,bearish,long,long,long_trade,running_long,sig_stop,0.015999999999991132
2019-09-30 06:00:00,132.54,132.616,132.482,132.565,17.70159864280797,19.808184384497352,40.46435896944626,-0.008426211046250964,bearish,-0.10227955118440013,bearish,long,long,long_trade,sig_stop,no_runner,-0.021000000000015007
2019-09-30 07:00:00,132.54399999999998,132.722,132.528,132.71,41.16997792494793,26.246908626103,53.23165928206615,-0.00411424823989795,bearish,-0.10227955118440013,bearish,long,long,long_trade,win,win,0.17
2019-10-01 01:30:00,132.806,132.888,132.786,132.859,25.094437292235785,24.99560510130345,50.56240994036275,-0.0075099622963533735,bearish,-0.05110909983062276,bearish,long,long,long_trade,running_long,win,0.07
2019-10-01 09:00:00,133.166,133.178,132.981,133.15200000000002,55.24054247174509,62.485875931875604,59.53231251546403,0.018594138303332067,bullish,-0.03912768435571426,bullish,short,short,short_trade,loss,no_runner,-0.04599999999999227
2019-10-01 11:00:00,133.20600000000002,133.276,133.13,133.132,60.958421423536606,59.32341005221639,56.22671659009009,0.01825539937551524,bullish,-0.03912768435571426,bullish,short,short,short_trade,win,win,0.17
2019-10-02 01:30:00,132.416,132.497,132.373,132.482,35.33550333977529,42.59316027075295,49.492456560433176,0.0018480639168943905,bearish,-0.04390013966573642,bearish,long,long,long_trade,sig_stop,no_runner,-0.0519999999999925
2019-10-02 03:00:00,132.42,132.506,132.409,132.495,35.492329972862684,32.63779697446103,50.52913050838583,0.0063081997230467896,bearish,-0.04390013966573642,bearish,long,long,long_trade,sig_stop,no_runner,-0.009999999999990905
2019-10-02 04:30:00,132.452,132.463,132.42600000000002,132.455,50.71389513336546,47.63148834477765,48.487500445318354,0.009673220480813023,bearish,-0.04390013966573642,bearish,long,long,long_trade,running_long,loss,-0.049000000000006594
2019-10-02 07:30:00,132.091,132.216,132.026,132.156,16.805622361177385,9.727324064671905,37.640126295006354,-0.012913161667413714,bearish,-0.06575318974142971,bearish,long,long,long_trade,win,loss,0.07
2019-10-02 17:30:00,131.968,131.976,131.868,131.87,31.062001227746677,36.972522233926895,43.99590566282431,0.0005859901793487665,bullish,-0.08601041016134425,bullish,short,short,short_trade,win,win,0.17
2019-10-02 19:00:00,131.924,131.95,131.868,131.882,32.50353256320124,30.86782372528157,45.00857576217843,0.0028504666427269514,bullish,-0.08601041016134425,bullish,short,short,short_trade,running_short,win,0.07
2019-10-02 21:30:00,131.839,131.84799999999998,131.74,131.80100000000002,27.27569041128357,22.580323004051188,43.09280958836778,0.002211495901239674,bullish,-0.09153345578971786,bullish,short,short,short_trade,running_short,sig_stop,-0.012999999999976808
2019-10-02 23:30:00,131.863,131.879,131.838,131.86,53.05498024497115,40.902624267773646,46.59555432650123,0.007727899825491519,bullish,-0.09153345578971786,bullish,short,short,short_trade,win,win,0.17
2019-10-03 01:00:00,131.638,131.778,131.625,131.77,28.64913204172861,34.96906819712934,44.574711071919225,0.0032005112075286233,bearish,-0.08791366591128191,bearish,long,long,long_trade,sig_stop,no_runner,-0.03300000000001546
2019-10-03 02:00:00,131.737,131.80200000000002,131.71,131.766,49.66832504145894,39.12406115044895,44.82406938630096,0.0046173190645248646,bearish,-0.08791366591128191,bearish,long,long,long_trade,sig_stop,no_runner,-0.038000000000010914
2019-10-03 11:30:00,131.85,131.85,131.668,131.72799999999998,47.91666666666754,42.655723905724656,47.587718563832475,0.012677926366977177,bullish,-0.06116454855484583,bullish,short,short,short_trade,loss,no_runner,-0.14200000000002433
2019-10-03 14:00:00,132.438,132.44899999999998,132.042,132.256,83.38560467088786,88.18404163818201,59.15756239602105,0.06141193566748016,bullish,-0.05029495369864523,bullish,short,short,short_trade,sig_stop,no_runner,-0.07400000000001228
2019-10-03 15:30:00,132.482,132.514,132.257,132.264,81.26614987080211,80.62015503876013,56.63079711935974,0.06469842420635012,bullish,-0.05029495369864523,bullish,short,short,short_trade,sig_stop,no_runner,-0.0759999999999934
2019-10-03 16:30:00,132.34,132.364,132.15200000000002,132.168,71.44702842377345,78.10077519379905,52.89266286839405,0.056511687019622274,bullish,-0.05029495369864523,bullish,short,short,short_trade,running_short,win,0.07
2019-10-03 21:00:00,131.832,131.952,131.812,131.92600000000002,10.9658521863674,6.591330710804499,45.92621592677509,-0.004715699291185722,bearish,-0.045999945228311016,bearish,long,long,long_trade,sig_stop,no_runner,-0.04100000000002524
2019-10-03 23:00:00,131.866,131.886,131.804,131.868,14.002062337218955,14.368800065369408,43.72610738105898,-0.014448026990810424,bearish,-0.045999945228311016,bearish,long,long,long_trade,sig_stop,no_runner,-0.020000000000010232
2019-10-04 00:00:00,131.84799999999998,131.995,131.81799999999998,131.92,21.229826871146948,16.61464463257615,47.1426339274046,-0.014890221555245985,bearish,-0.045999945228311016,bearish,long,long,long_trade,sig_stop,no_runner,-0.03700000000000614
2019-10-04 04:30:00,131.72799999999998,131.784,131.711,131.774,9.328057953456687,15.700418627525822,40.56054107669518,-0.017365610088034337,bearish,-0.04481535724581104,bearish,long,long,long_trade,win,win,0.17
2019-10-04 09:00:00,131.66,131.738,131.64,131.68200000000002,26.510717882319003,22.511768498380203,40.56341830698288,-0.017433374900330416,bearish,-0.03985442197044675,bearish,long,long,long_trade,win,loss,0.07
2019-10-04 11:00:00,131.64600000000002,131.724,131.365,131.68,28.82995654898745,26.931234257514987,42.37693917693324,-0.015943317698970144,bearish,-0.03985442197044675,bearish,long,long,long_trade,running_long,sig_stop,-0.1360000000000241
2019-10-04 12:30:00,131.54399999999998,131.873,131.486,131.838,57.867132867130614,49.5944807123031,53.07224676325125,-0.01068301977795983,bearish,-0.03985442197044675,bearish,long,long,long_trade,sig_stop,no_runner,-0.22799999999998022
2019-10-07 05:00:00,131.74200000000002,131.747,131.691,131.696,76.78778766236134,78.49519230305748,50.042272466184166,0.008474420685498056,bullish,-0.028655495240528125,bullish,short,short,short_trade,win,win,0.17
2019-10-07 17:00:00,131.936,131.958,131.844,131.868,89.59361159498617,90.85102937293888,56.81406737086093,0.03115004861163336,bullish,-0.003625868339702965,bullish,short,short,short_trade,loss,no_runner,-0.11000000000001364
2019-10-07 18:00:00,132.162,132.175,131.954,131.995,77.95211317767695,85.25791858099922,58.55731641939383,0.038117356853632635,bullish,-0.003625868339702965,bullish,short,short,short_trade,running_short,win,0.07
2019-10-07 23:30:00,131.796,131.838,131.756,131.791,9.27367055771707,7.584038559497364,48.86737041870097,0.00114450561206755,bullish,0.006058936850523057,bullish,short,short,short_trade,loss,no_runner,-0.06700000000000728
2019-10-08 05:00:00,132.048,132.089,132.02,132.046,88.445378151258,86.19415442944485,61.74470759015815,0.013793408723704765,bullish,0.011758264432519372,bullish,short,short,short_trade,sig_stop,no_runner,-0.016000000000019554
2019-10-08 06:30:00,132.094,132.108,131.806,131.841,66.1147837126436,82.37889762220755,43.806150517047946,0.008214985710489425,bullish,0.011758264432519372,bullish,short,short,short_trade,win,win,0.17
2019-10-08 13:30:00,130.5,130.68200000000002,130.463,130.599,6.900453416437102,8.078124487661679,25.606028189000412,-0.11466171240461033,bearish,-0.030005617774048032,bearish,long,long,long_trade,loss,no_runner,-0.1560000000000059
2019-10-08 14:30:00,130.536,130.881,130.47799999999998,130.815,15.617531740564027,9.679628154745203,38.04446287931648,-0.09966074593362988,bearish,-0.030005617774048032,bearish,long,long,long_trade,sig_stop,no_runner,-0.13399999999998613
2019-10-08 19:00:00,130.868,130.942,130.846,130.933,73.38461538461388,74.3433289873952,47.06307969085403,-0.014953699893062332,bearish,-0.03969299042296354,bearish,long,long,long_trade,sig_stop,no_runner,-0.04399999999998272
2019-10-08 20:30:00,130.808,130.866,130.757,130.855,64.10256410256352,67.79487179487097,44.89179104783185,-0.002526717042327764,bearish,-0.03969299042296354,bearish,long,long,long_trade,sig_stop,no_runner,-0.002999999999985903
2019-10-09 04:00:00,130.908,130.925,130.89,130.922,84.71337579618042,88.10970499497263,51.62307102178282,0.0311270918185238,bearish,-0.05050638637236754,bearish,long,long,long_trade,loss,no_runner,-0.05200000000002092
2019-10-09 05:00:00,130.842,130.85299999999998,130.784,130.84799999999998,69.00212314225568,76.36234961076018,46.84568240210012,0.029266491799407133,bearish,-0.03847139286348239,bearish,long,long,long_trade,running_long,sig_stop,-0.007999999999981355
2019-10-09 07:00:00,130.754,131.113,130.746,131.112,63.60857771301051,61.25947636435274,61.02704352454009,0.032298871726909595,bearish,-0.03847139286348239,bearish,long,long,long_trade,win,win,0.17
2019-10-09 11:00:00,131.27200000000002,131.386,131.188,131.25799999999998,44.585601935875395,45.251058681186656,56.312615693912285,0.05742394519802836,bullish,-0.031053920483492814,bullish,short,short,short_trade,win,win,0.17
2019-10-09 12:00:00,131.292,131.326,131.188,131.236,48.820326678766676,47.771728171002856,55.14497202675884,0.05398696707898146,bullish,-0.031053920483492814,bullish,short,short,short_trade,win,loss,0.07
2019-10-09 14:00:00,131.243,131.361,131.174,131.232,40.062423443572136,42.867390533560545,54.72783713196232,0.041459360640922635,bullish,-0.02151149100479255,bullish,short,short,short_trade,win,win,0.17
2019-10-09 16:00:00,131.221,131.314,131.166,131.21200000000002,42.9524354429785,34.9093754984644,53.68180631689781,0.0293818749221274,bullish,-0.02151149100479255,bullish,short,short,short_trade,win,loss,0.07
2019-10-10 04:30:00,131.39,131.446,131.373,131.44,68.99224806201413,69.37422761487323,59.829075847960176,0.02393471829268791,bearish,0.00037319538405095054,bearish,long,long,long_trade,running_long,sig_stop,0.016000000000019554
2019-10-10 18:00:00,134.403,134.562,133.954,134.138,94.372086636998,96.1387902890456,81.17837442727941,0.2101145319723348,bullish,0.16281195868617326,bullish,short,short,short_trade,sig_stop,no_runner,-0.15099999999998204
2019-10-10 19:30:00,134.496,134.541,134.344,134.42700000000002,94.95749283042947,93.18757124287843,81.35702131613499,0.2179596403182829,bullish,0.16281195868617326,bullish,short,short,short_trade,win,win,0.17
2019-10-11 01:30:00,134.412,134.44,134.292,134.33700000000002,67.89223057644051,59.16070257963338,70.08511187846743,0.05414681661410148,bullish,0.2552787108010274,bullish,short,short,short_trade,running_short,sig_stop,0.03100000000000591
2019-10-11 06:00:00,134.52100000000002,134.666,134.407,134.425,84.03237424153491,85.8771116339892,67.28499565375003,-0.01468931269947571,bullish,0.2979513673219569,bullish,short,short,short_trade,sig_stop,no_runner,-0.10299999999998022
2019-10-11 07:30:00,134.548,134.58100000000002,134.356,134.499,71.24138963037258,74.16372930391391,67.47420266368978,-0.026039004111530817,bullish,0.2979513673219569,bullish,short,short,short_trade,win,loss,0.07
2019-10-11 09:30:00,135.19,135.346,135.034,135.14700000000002,85.71469449656503,74.34982515898648,76.70672533808252,-0.005080967972584949,bullish,0.3768437847269731,bullish,short,short,short_trade,loss,no_runner,-0.2189999999999941
2019-10-11 12:00:00,137.09799999999998,137.144,136.472,136.594,84.1206221967748,87.66080408445572,76.22313221552209,0.1194602681747864,bullish,0.3768437847269731,bullish,short,short,short_trade,win,loss,0.07
2019-10-11 14:00:00,137.591,137.9,137.286,137.421,92.2121369864509,88.12466773280701,78.5184694414317,0.16178260039165626,bullish,0.4453210735279221,bullish,short,short,short_trade,win,win,0.17
2019-10-11 15:00:00,137.786,137.813,137.47899999999998,137.686,93.136004082674,93.36747614009676,78.35072619785684,0.17140959564215674,bullish,0.4453210735279221,bullish,short,short,short_trade,win,win,0.17
2019-10-11 19:00:00,137.39,137.394,137.274,137.35299999999998,59.50228768012156,62.485829537044324,67.40051623104118,0.04599387971391389,bullish,0.4863181048071393,bullish,short,short,short_trade,loss,no_runner,-0.06100000000003547
2019-10-13 23:00:00,137.154,137.156,136.94299999999998,136.944,24.32255869044966,20.581086247626995,54.144636899180355,-0.07915450431466864,bullish,0.4944569478248066,bullish,short,short,short_trade,win,win,0.17
2019-10-14 02:30:00,136.364,136.414,136.352,136.386,10.97204075530515,9.972570360415189,41.6128039894569,-0.16712078014810972,bearish,0.4935339069449933,bearish,long,long,long_trade,running_long,win,0.07
2019-10-14 06:30:00,136.04,136.18200000000002,135.88,136.15200000000002,13.733761205589829,18.95199943189149,38.70648878131278,-0.16524581051063536,bearish,0.4739966963104038,bearish,long,long,long_trade,win,win,0.17
2019-10-14 08:00:00,135.96200000000002,136.168,135.882,136.15,27.01149425287373,24.85108823018836,41.50588721766346,-0.16513984307546847,bearish,0.4739966963104038,bearish,long,long,long_trade,running_long,loss,-0.2880000000000109
2019-10-14 15:30:00,136.388,136.602,136.361,136.54,62.5353337682105,68.48993389704461,56.524236005901614,-0.043251429508230466,bearish,0.4227616957733801,bearish,long,long,long_trade,loss,no_runner,-0.19900000000001228
2019-10-14 16:30:00,136.168,136.241,136.039,136.215,52.424440095673006,57.04863376096222,48.7189188478242,-0.04422001346668042,bearish,0.4227616957733801,bearish,long,long,long_trade,sig_stop,no_runner,-0.002999999999985903
2019-10-14 21:30:00,136.908,136.92600000000002,136.842,136.873,80.40764538843618,58.23254307791621,64.02969591857722,0.004389166670344349,bullish,0.3888247866353525,bullish,short,short,short_trade,win,win,0.17
2019-10-15 01:30:00,136.829,137.002,136.662,136.71200000000002,68.43687374749479,64.28412380316121,56.54677737273738,0.01551703531258594,bullish,0.37348772054297374,bullish,short,short,short_trade,running_short,win,0.07
2019-10-15 10:30:00,137.014,137.185,136.898,136.924,44.5130920859076,38.79972376091617,52.606601324951036,0.007185342091797664,bullish,0.3430471343201997,bullish,short,short,short_trade,win,win,0.17
2019-10-15 11:30:00,137.076,137.076,136.766,136.838,43.33627537510969,45.454545454544856,49.870230550373485,0.0006356716434697818,bullish,0.3430471343201997,bullish,short,short,short_trade,sig_stop,no_runner,-0.02800000000002001
2019-10-15 13:00:00,137.112,137.275,136.95,137.048,48.86731391585754,44.395410414827225,54.55180990300336,-0.0018451120494567266,bullish,0.3705776310801727,bullish,short,short,short_trade,win,loss,0.07
2019-10-15 15:00:00,139.01,139.322,138.407,138.644,85.93480880688976,75.51959735755834,70.0613102728144,0.09323703992793153,bullish,0.3705776310801727,bullish,short,short,short_trade,win,win,0.17
2019-10-15 19:00:00,139.136,139.14,138.984,139.109,92.02898550724608,91.39243876251508,73.26532446067219,0.14999066124959098,bullish,0.3927912800858626,bullish,short,short,short_trade,loss,no_runner,-0.05099999999998772
2019-10-15 20:00:00,139.134,139.136,138.934,139.088,91.51165081389877,91.94131298149513,72.05381526857013,0.13552402566175048,bullish,0.3927912800858626,bullish,short,short,short_trade,loss,no_runner,-0.06800000000001205
2019-10-15 21:00:00,139.168,139.20600000000002,139.061,139.148,89.99133998660727,91.21361298775645,72.36335526395175,0.11807554446775625,bullish,0.3873760980649063,bullish,short,short,short_trade,win,win,0.17
2019-10-16 05:00:00,138.592,138.692,138.592,138.64,32.674639221814296,28.957227609920945,53.86969166040252,-0.0627304928142583,bearish,0.3540282093302233,bearish,long,long,long_trade,loss,no_runner,-0.06799999999998363
2019-10-16 07:30:00,137.888,138.134,137.644,138.048,21.261059423008945,39.329791206496786,39.314655145608846,-0.09589511745930623,bearish,0.3540282093302233,bearish,long,long,long_trade,win,win,0.17
2019-10-16 09:30:00,138.161,138.924,138.138,138.71,60.49520944741582,52.2045825906119,54.15542506118314,-0.0866069876164845,bearish,0.3433503853084142,bearish,long,long,long_trade,sig_stop,no_runner,-0.07800000000000296
2019-10-16 12:00:00,138.589,139.71200000000002,138.466,138.954,69.94419076610852,72.56120640701671,58.33474010406049,-0.04962825451529518,bearish,0.3433503853084142,bearish,long,long,long_trade,win,win,0.17
2019-10-16 17:30:00,139.696,139.94899999999998,139.2,139.50799999999998,70.6967290603143,75.41418351580012,59.654295641270345,0.039400935595610136,bullish,0.3351843595363957,bullish,short,short,short_trade,win,runner,0.07
2019-10-16 19:00:00,139.657,139.68200000000002,139.502,139.541,64.80768298741131,66.51858166763834,59.01063217774169,0.027577560391998268,bullish,0.3351843595363957,bullish,short,short,short_trade,running_short,sig_stop,0.03499999999999659
2019-10-17 00:30:00,139.458,139.56,139.371,139.436,29.70779604874092,25.59759942464357,54.16846343079597,-0.03166047721068044,bullish,0.3174759687655411,bullish,short,short,short_trade,sig_stop,no_runner,-0.04599999999999227
2019-10-17 03:30:00,139.461,139.485,139.44,139.466,60.15712682379408,63.662693507980954,54.32774046618143,-0.03550305157374467,bearish,0.2946887089273855,bearish,long,long,long_trade,loss,no_runner,-0.04600000000002069
2019-10-17 06:30:00,138.73,138.91299999999998,138.694,138.904,23.50427350427306,21.506908066046144,36.59264408750753,-0.07982106025501184,bearish,0.2672219659322277,bearish,long,long,long_trade,win,win,0.17
2019-10-17 12:30:00,139.19,139.296,138.904,139.296,26.59563889480767,35.45801074886893,46.266449183330096,-0.010363954878913563,bearish,0.23890822335660555,bearish,long,long,long_trade,win,win,0.17
2019-10-17 16:00:00,139.459,139.588,139.33,139.51,31.153846153846203,31.802641802641396,50.092244745380285,-0.02532984378114514,bearish,0.2140999809745168,bearish,long,long,long_trade,win,win,0.17
2019-10-17 19:00:00,139.936,139.964,139.79,139.888,89.88426604986351,79.45915686822882,57.57574092056945,-0.0026952435710440314,bullish,0.2057371007820852,bullish,short,short,short_trade,running_short,sig_stop,0.04400000000001114
2019-10-17 21:00:00,140.07299999999998,140.094,140.032,140.06,93.57399727795185,90.4624103326477,60.70058303210654,0.013176453034309421,bullish,0.18582052391571136,bullish,short,short,short_trade,running_short,win,0.07
2019-10-18 00:30:00,139.814,139.855,139.69799999999998,139.808,44.44666833238529,49.72972029554493,52.44909119276554,-0.007397947467190773,bullish,0.18582052391571136,bullish,short,short,short_trade,running_short,win,0.07
2019-10-18 05:00:00,139.474,139.547,139.474,139.516,12.845843622559025,11.851417090714738,43.70526013758748,-0.04398298247775405,bearish,0.14649410417398867,bearish,long,long,long_trade,loss,no_runner,-0.06200000000001182
2019-10-18 06:00:00,139.384,139.745,139.382,139.745,33.71963480078632,19.335220476571354,53.988136645341605,-0.04003854136207175,bearish,0.14649410417398867,bearish,long,long,long_trade,sig_stop,no_runner,-0.03299999999998704
2019-10-20 21:00:00,140.46200000000002,140.565,140.14600000000002,140.16899999999998,74.07255409294095,77.55356421683246,50.65561647806186,0.03084211751856169,bullish,0.09072935585506436,bullish,short,short,short_trade,win,win,0.17
2019-10-21 06:00:00,139.908,140.283,139.89,140.238,69.43967704297883,72.66224450413323,55.06888075220645,-0.01810260273565814,bearish,0.0676270292805623,bearish,long,long,long_trade,win,win,0.17
2019-10-21 16:30:00,141.005,141.005,140.868,140.892,51.386623164763,49.55541374448875,54.36962253156879,0.01497075544612417,bullish,0.05597243127015239,bullish,short,short,short_trade,win,win,0.17
2019-10-21 21:00:00,140.757,140.849,140.726,140.80100000000004,29.729689097359465,32.45331114986495,50.68817927742722,-0.02710074907018778,bearish,0.030996402942979232,bearish,long,long,long_trade,loss,no_runner,-0.0950000000000557
2019-10-21 22:00:00,140.754,140.82399999999996,140.72,140.822,35.22521980007023,31.25808787693812,51.662384136248036,-0.030028798734182068,bearish,0.030996402942979232,bearish,long,long,long_trade,sig_stop,no_runner,-0.02199999999999136
2019-10-22 05:30:00,141.082,141.082,140.976,140.988,77.58903561424736,77.8709970300533,54.19450993706074,-0.010773778845507842,bullish,-0.005424620079879761,bullish,short,short,short_trade,win,win,0.17
2019-10-22 13:00:00,140.089,140.208,139.968,140.153,21.871070290467788,26.683952735030473,32.424304098835286,-0.06743255323764953,bearish,-0.05509814393918644,bearish,long,long,long_trade,win,win,0.17
2019-10-22 15:00:00,140.124,140.665,140.026,140.546,37.624861265259064,29.4671980426407,50.47290279171188,-0.0592114488017401,bearish,-0.05509814393918644,bearish,long,long,long_trade,running_long,win,0.07
2019-10-23 02:00:00,139.21,139.254,139.21,139.248,5.0486868886662135,7.038732841077362,33.30408667013815,-0.07395845835064452,bearish,-0.16620170731192796,bearish,long,long,long_trade,loss,no_runner,-0.057999999999992724
2019-10-23 04:00:00,139.144,139.308,139.114,139.256,11.746758199847115,8.408486582225793,35.96405503940744,-0.06754195458903797,bearish,-0.16620170731192796,bearish,long,long,long_trade,win,win,0.17
2019-10-23 07:30:00,139.326,139.534,139.145,139.366,42.8334322117688,45.0938902502713,41.76121778451292,-0.014264808574674546,bearish,-0.1945908609572775,bearish,long,long,long_trade,win,win,0.17
2019-10-23 09:00:00,139.296,139.425,139.221,139.317,39.07675791733586,41.366970835567926,40.7140830734682,-0.003338191567168858,bearish,-0.2030421843849568,bearish,long,long,long_trade,sig_stop,no_runner,-0.01099999999999568
2019-10-23 10:00:00,139.306,139.711,139.304,139.62,52.03122429107405,41.98142258977712,53.96592083937332,0.010743159881869302,bearish,-0.2030421843849568,bearish,long,long,long_trade,win,win,0.17
2019-10-23 19:30:00,140.411,140.418,140.34,140.35,93.05105307722538,92.94161601420065,70.17921485139722,0.08792442908053694,bullish,-0.1957009808027073,bullish,short,short,short_trade,sig_stop,no_runner,-0.01700000000002433
2019-10-23 21:00:00,140.373,140.373,140.241,140.322,90.70211541291228,92.57449455379627,67.34019342864437,0.08564370699365874,bullish,-0.18932899235237846,bullish,short,short,short_trade,running_short,loss,-0.07099999999999795
2019-10-23 23:00:00,140.329,140.372,140.299,140.30100000000002,80.67318132464807,80.88530984839447,64.68911436672605,0.06820937500075633,bullish,-0.18932899235237846,bullish,short,short,short_trade,sig_stop,no_runner,-0.07299999999997908
2019-10-24 00:00:00,140.374,140.374,140.19299999999998,140.238,75.17534176214095,79.78963278607762,57.88041877039068,0.0580535662304907,bullish,-0.18932899235237846,bullish,short,short,short_trade,sig_stop,no_runner,-0.06999999999999318
2019-10-24 02:30:00,140.365,140.365,140.27,140.296,55.23012552301215,59.41873790238606,58.12608668987018,0.03690025623075393,bullish,-0.18518793397951994,bullish,short,short,short_trade,sig_stop,no_runner,-0.004000000000019099
2019-10-24 05:30:00,140.25799999999998,140.286,140.222,140.262,32.12121212120621,35.25252525251813,54.87294864417999,0.012602482999336,bearish,-0.18705801633793784,bearish,long,long,long_trade,win,win,0.17
2019-10-24 08:00:00,140.17600000000002,140.204,139.86,140.18200000000002,36.762980898573204,55.326860621003064,46.50603293618453,0.0059828093924186865,bearish,-0.18705801633793784,bearish,long,long,long_trade,sig_stop,no_runner,-0.10600000000002296
2019-10-24 09:00:00,140.076,140.186,140.06799999999998,140.088,28.851224105459078,28.625952829340658,42.86583208933409,-0.009247502165014715,bearish,-0.18337777535923894,bearish,long,long,long_trade,loss,no_runner,-0.040000000000020464
