time,open,high,low,close,VWMA,Volume,Volume MA,Plot,Plot,Bearish Divergence2
1493139600,142.489,142.65,142.271,142.597,140.6623513689481,36986,46921.05,0.18814307390292562,0.18814307390292562,NaN
1493154000,142.597,143.011,142.416,142.831,140.78370680697006,29640,44151.8,0.2040517418124712,0.2040517418124712,NaN
1493168400,142.831,142.899,142.704,142.871,140.88509169377713,26027,43248.3,0.21266081453004038,0.21266081453004038,NaN
1493182800,142.871,143.031,142.332,142.557,140.99869689897073,50827,44923.8,0.20580816896095633,0.20580816896095633,NaN
1493197200,142.557,143.254,142.45,142.895,141.13518824271918,57243,46976.85,0.2046363084602062,0.2046363084602062,0.2046363084602062
1493211600,142.895,143.504,142.537,143.329,141.40286486666366,86373,48822.15,0.21042148873790933,0.21042148873790933,NaN
1493226000,143.329,143.38,142.49,142.673,141.6039734035475,87414,50749.25,0.19194045899615253,0.19194045899615253,NaN
1493240400,142.673,143.014,142.559,142.91,141.77945582607035,23933,48691.05,0.17901926416372627,0.17901926416372627,NaN
1493254800,142.91,143.218,142.91,143.167,141.9482171993171,32735,47704.8,0.17110267289126924,0.17110267289126924,NaN
1493269200,143.167,143.696,143.063,143.496,142.0726754310774,45040,47308.75,0.16908899026760127,0.16908899026760127,NaN
1493283600,143.496,143.892,143.398,143.729,142.21326526722447,57287,48426.45,0.16903411682788916,0.16903411682788916,NaN
1493298000,143.729,143.797,143.142,143.559,142.37710288577978,80604,49615.7,0.15953490520497016,0.15953490520497016,0.15953490520497016
1493312400,143.559,143.606,143.357,143.547,142.50098483781542,41731,49349.75,0.14707695706785506,0.14707695706785506,NaN
1493326800,143.547,143.616,143.345,143.467,142.6792086483918,20930,47001.8,0.13063121447006854,0.13063121447006854,NaN
1493341200,143.467,143.593,143.301,143.398,142.78872294730454,24921,46408.5,0.11160691008053392,0.11160691008053392,NaN
1493355600,143.398,144.125,143.394,143.861,142.89750751135642,44381,47471.45,0.10524768273792073,0.10524768273792073,NaN
1493370000,143.861,144.346,143.849,144.016,143.05365304231572,70015,49270.85,0.10045207262921552,0.10045207262921552,NaN
1493384400,144.016,144.337,143.737,144.272,143.21560721024022,79176,50934.5,0.09964668860955617,0.09964668860955617,NaN
1493398800,144.272,144.495,144.182,144.336,143.31631566390948,30217,49943.15,0.09672130747718266,0.09672130747718266,NaN
1493586000,143.842,144.209,143.809,144.037,143.397856333211,23083,47428.15,0.08233864605883578,0.08233864605883578,NaN
1493600400,144.037,144.285,143.906,144.115,143.44534560456617,20413,46599.5,0.06946727791657148,0.06946727791657148,NaN
1493614800,144.115,144.595,144.071,144.51,143.48697004662026,18915,46063.25,0.06653275955354987,0.06653275955354987,NaN
1493629200,144.51,144.623,144.257,144.387,143.5257380559499,21683,45846.05,0.057317908362634507,0.057317908362634507,NaN
1493643600,144.387,144.503,144.049,144.356,143.6309492467486,57768,46193.1,0.045845548753773,0.045845548753773,NaN
1493658000,144.356,144.483,144.04,144.091,143.6961559274094,36423,45152.1,0.026456177442222284,0.026456177442222284,NaN
1493672400,144.091,144.483,144.04,144.412,143.75341261701627,22848,41975.85,0.017083842357887624,0.017083842357887624,NaN
1493686800,144.412,144.519,144.247,144.283,143.89010092683776,21279,38669.1,0.0034549383477937567,0.0034549383477937567,NaN
1493701200,144.283,144.767,144.231,144.541,143.95807466598663,47152,39830.05,-0.0027858297939857835,-0.0027858297939857835,NaN
1493715600,144.541,145.118,144.539,144.946,144.04465128687772,44641,40425.35,0.0007902258580338994,0.0007902258580338994,NaN
1493730000,144.946,145.026,144.69,144.903,144.13471992563373,57340,41040.35,-0.00019488317336024963,-0.00019488317336024963,NaN
1493744400,144.903,144.971,144.776,144.927,144.1924601046092,28376,39594.8,-0.0028921322773227676,-0.0028921322773227676,NaN
1493758800,144.927,145.09,144.831,145.069,144.27814787295281,12505,36189.85,-0.003680489848617352,-0.003680489848617352,NaN
1493773200,145.069,145.101,144.607,144.733,144.33084863954815,13512,34778.9,-0.015910106137679625,-0.015910106137679625,NaN
1493787600,144.733,145.1,144.52,144.906,144.3884888991158,40205,35742.65,-0.023043963337522788,-0.023043963337522788,NaN
1493802000,144.906,145.162,144.808,145.114,144.46744365263277,46074,36800.3,-0.0251508272586638,-0.0251508272586638,NaN
1493816400,145.114,145.358,144.783,145.108,144.55499434914077,60827,37622.6,-0.02910383445981002,-0.02910383445981002,NaN
1493830800,145.108,145.252,144.932,145.052,144.64364015140177,55729,36908.3,-0.035769678854653764,-0.035769678854653764,NaN
1493845200,145.052,145.316,144.858,145.309,144.70705202140257,20538,33976.4,-0.03595036372051208,-0.03595036372051208,NaN
1493859600,145.309,145.326,145.158,145.215,144.73476080147304,14117,33171.4,-0.04058033687920504,-0.04058033687920504,NaN
1493874000,145.215,145.481,144.649,145.455,144.8103456390123,50095,34522,-0.03953621405092411,-0.03953621405092411,NaN
1493888400,145.455,145.732,145.355,145.588,144.88734486219235,53375,36170.1,-0.03698561244219234,-0.03698561244219234,NaN
1493902800,145.588,145.712,145.2,145.401,144.94489349333782,73239,38886.3,-0.041954657862316225,-0.041954657862316225,NaN
1493917200,145.401,145.434,145.068,145.299,144.97798381500235,40250,39814.65,-0.05036699451228488,-0.05036699451228488,NaN
1493931600,145.299,145.575,145.263,145.536,145.03595926863753,13770,37614.75,-0.052124376970779984,-0.052124376970779984,NaN
1493946000,145.536,145.588,144.808,144.954,145.07868019447207,30763,37331.75,-0.07083491161875877,-0.07083491161875877,NaN
1493960400,144.954,145.343,144.886,145.302,145.11097125898314,42609,38319.8,-0.07721108839043644,-0.07721108839043644,NaN
1493974800,145.302,145.763,145.07,145.76,145.18179301462152,60795,40295.6,-0.07090338024297504,-0.07090338024297504,NaN
1493989200,145.76,146.126,145.599,146.09,145.30157001197747,76947,41785.35,-0.05828888469374083,-0.05828888469374083,NaN
1494003600,146.09,146.433,145.922,146.171,145.360800264317,38240,41465.3,-0.047700174440008514,-0.047700174440008514,NaN
1494190800,146.574,146.669,145.935,146.031,145.42447767473928,37767,40486.65,-0.04482020334886916,-0.04482020334886916,NaN
1494205200,146.031,146.279,145.938,146.099,145.4666242260602,29753,40555.5,-0.04232691312385639,-0.04232691312385639,NaN
1494219600,146.099,146.389,145.93,146.114,145.50986181138094,48925,42376.5,-0.04159388587186674,-0.04159388587186674,NaN
1494234000,146.114,146.131,145.656,146.116,145.55627425513376,50403,44221.05,-0.04257685959713675,-0.04257685959713675,-0.04257685959713675
1494248400,146.116,146.188,145.798,146.168,145.6273270596509,62588,45340.2,-0.04350829796746136,-0.04350829796746136,NaN
1494262800,146.168,146.64,146.1,146.542,145.6832068778983,28466,44459.8,-0.035654436149254565,-0.035654436149254565,NaN
1494277200,146.542,146.781,146.442,146.63,145.7538862019894,26892,42763.05,-0.028834395299729754,-0.028834395299729754,NaN
1494291600,146.63,146.798,146.49,146.718,145.83442745636884,28611,41407.15,-0.022917100457285455,-0.022917100457285455,NaN
1494306000,146.718,147.281,146.7,147.03,145.911293275872,45844,42672.45,-0.01172554637175749,-0.01172554637175749,NaN
1494320400,147.03,147.296,146.881,147.295,146.004454995769,52973,44615.25,0.002112594612985186,0.002112594612985186,NaN
1494334800,147.295,147.879,147.264,147.814,146.15741024644706,61147,45167.85,0.024656346653036065,0.024656346653036065,NaN
1494349200,147.814,147.858,147.154,147.455,146.25373026707027,42853,44641.75,0.029823547704966202,0.029823547704966202,NaN
1494363600,147.455,147.558,147.181,147.366,146.37964526208398,41310,43045.3,0.02871278621464879,0.02871278621464879,0.02871278621464879
1494378000,147.366,147.572,147.191,147.378,146.4653394553042,29397,42502.65,0.025469111842764902,0.025469111842764902,NaN
1494392400,147.378,148.11,147.348,147.51,146.5416709411801,52707,44449.5,0.023860727884184918,0.023860727884184918,NaN
1494406800,147.51,147.592,147.122,147.374,146.64507519532393,54742,45648.45,0.016286122572258366,0.016286122572258366,NaN
1494421200,147.374,147.755,147.205,147.605,146.76846918203535,59974,46516.7,0.014128742840448849,0.014128742840448849,NaN
1494435600,147.605,148,147.59,147.864,146.88063019738038,36831,45318.5,0.01696530240277161,0.01696530240277161,NaN
1494450000,147.864,147.955,147.69,147.764,146.97582685663633,22992,42620.75,0.013911147791546785,0.013911147791546785,NaN
1494464400,147.764,147.874,147.597,147.776,147.03264501008337,20829,41750.2,0.009358974612175386,0.009358974612175386,NaN
1494478800,147.776,147.823,147.379,147.473,147.09891236763087,40102,41866.95,-0.004811827661186374,-0.004811827661186374,NaN
1494493200,147.473,147.567,146.364,146.631,147.0945286431974,71820,43970.3,-0.040809090413606475,-0.040809090413606475,NaN
1494507600,146.631,146.677,146.127,146.528,147.10344986242583,70490,45048.55,-0.07315690682330289,-0.07315690682330289,NaN
1494522000,146.528,146.927,146.52,146.735,147.1449663119723,35266,44291.7,-0.09373342061143586,-0.09373342061143586,NaN
1494536400,146.735,146.8,146.604,146.693,147.20397170362068,24601,42392.35,-0.11154496286531301,-0.11154496286531301,NaN
1494550800,146.693,146.762,146.437,146.535,147.20541539556604,26343,42286.2,-0.1300231714017165,-0.1300231714017165,NaN
1494565200,146.535,146.686,145.953,145.978,147.16415450258634,41529,43018.05,-0.15947496112122816,-0.15947496112122816,NaN
1494579600,145.978,146.447,145.934,146.017,147.10596148752106,56170,44396,-0.18078544575699884,-0.18078544575699884,NaN
1494594000,146.017,146.244,145.804,146.002,147.02328579527887,71578,45682.7,-0.19682959831057245,-0.19682959831057245,NaN
1494608400,146.002,146.113,145.897,145.992,146.97353809916123,28958,44481.95,-0.20832221444518528,-0.20832221444518528,NaN
1494795600,145.676,146.155,145.676,146.12,146.88619478000535,27371,42793.15,-0.2122880084434391,-0.2122880084434391,NaN
1494810000,146.12,146.384,146.033,146.316,146.84376231417994,19181,41609.55,-0.20843149827782836,-0.20843149827782836,NaN
1494824400,146.316,147.004,146.243,146.86,146.81869859663323,42401,41664.1,-0.1890724117928948,-0.1890724117928948,NaN
1494838800,146.86,146.959,146.314,146.371,146.7728537967423,50795,42734,-0.18588202546784305,-0.18588202546784305,NaN
1494853200,146.371,146.826,146.322,146.632,146.71804403319672,59309,43064.1,-0.17493348121917496,-0.17493348121917496,NaN
1494867600,146.632,146.789,146.538,146.719,146.67506872105994,28386,41746.3,-0.1627865247223914,-0.1627865247223914,NaN
1494882000,146.719,146.865,146.441,146.811,146.60898689582325,22580,39876.6,-0.14971324412957965,-0.14971324412957965,NaN
1494896400,146.811,146.842,146.363,146.546,146.5481389380494,29788,39524.45,-0.14574217246255816,-0.14574217246255816,NaN
1494910800,146.546,147.107,146.321,146.54,146.5136102884592,55114,41130.55,-0.14184197233149842,-0.14184197233149842,NaN
1494925200,146.54,146.633,146.095,146.303,146.4683181588901,60611,43119.65,-0.1442626921759338,-0.1442626921759338,NaN
1494939600,146.303,146.573,145.82,146.248,146.4044284764098,78286,45028.85,-0.14657619793067989,-0.14657619793067989,NaN
1494954000,146.248,146.328,145.935,146.123,146.37530919595133,31154,42995.55,-0.15061286685415642,-0.15061286685415642,NaN
1494968400,146.123,146.123,145.341,145.528,146.32004310669527,41494,41545.75,-0.1685909714796643,-0.1685909714796643,NaN
1494982800,145.528,145.686,145.262,145.513,146.26542298892713,38309,41697.9,-0.18134717447035054,-0.18134717447035054,NaN
1494997200,145.513,145.712,144.951,145.576,146.20375755212928,62748,43605.25,-0.18766896644069475,-0.18766896644069475,NaN
1495011600,145.576,145.917,145.168,145.198,146.1290231333212,58518,45214,-0.20076362980471096,-0.20076362980471096,NaN
1495026000,145.198,145.22,144.045,144.154,145.90757335636914,112529,48764,-0.23686188661952418,-0.23686188661952418,NaN
1495040400,144.154,144.162,143.63,143.723,145.7534228411276,66752,49293.1,-0.27356529978805305,-0.27356529978805305,NaN
1495054800,143.723,144.273,143.395,143.919,145.64273972466108,48385,48133.45,-0.2930812356974296,-0.2930812356974296,NaN
1495069200,143.919,144.198,143.723,144.178,145.56266075686986,46695,49020.3,-0.2971302616758094,-0.2971302616758094,NaN
1495083600,144.178,144.81,143.617,144.453,145.46372368487377,78197,51561.6,-0.28856855529970377,-0.28856855529970377,-0.28856855529970377
1495098000,144.453,144.468,143.638,144.17,145.32595703001698,106474,55926.25,-0.28535595698916744,-0.28535595698916744,NaN
1495112400,144.17,144.83,144.027,144.192,145.15479320213632,123753,59993.85,-0.27799443750742303,-0.27799443750742303,NaN
1495126800,144.192,144.333,143.338,144.261,145.0408963514888,88601,61884.15,-0.266161727041548,-0.266161727041548,NaN
1495141200,144.261,144.424,144.061,144.143,144.94210821852812,27584,60297.9,-0.25601722671101945,-0.25601722671101945,NaN
1495155600,144.143,144.327,143.827,144.28,144.8827873195334,32210,60489.1,-0.24035662427429502,-0.24035662427429502,NaN
1495170000,144.28,145.321,144.008,144.978,144.85182368114812,53726,62046.4,-0.2053984788885449,-0.2053984788885449,NaN
1495184400,144.978,145.217,144.678,144.986,144.81766736405953,54048,63259.4,-0.17462493232827433,-0.17462493232827433,NaN
1495198800,144.986,145.386,144.556,145.128,144.7650289111485,86035,64805.45,-0.14390964920048732,-0.14390964920048732,NaN
1495213200,145.128,145.228,144.802,144.988,144.70030957099812,46082,64079,-0.1213178005483409,-0.1213178005483409,NaN
1495400400,144.182,144.997,144.182,144.69,144.6016932857954,28289,61579.15,-0.1096321859383445,-0.1096321859383445,NaN
1495414800,144.69,145.085,144.687,144.96,144.5702338352638,24707,61256.8,-0.09119187545918422,-0.09119187545918422,NaN
1495429200,144.96,145.007,144.132,144.551,144.53718313984936,44971,61430.65,-0.08615041337475068,-0.08615041337475068,NaN
1495443600,144.551,145.019,144.471,144.731,144.51571680452258,54956,62263,-0.07562220245939655,-0.07562220245939655,NaN
1495458000,144.731,144.937,144.374,144.618,144.4684919445194,71479,62699.55,-0.06890770770184934,-0.06890770770184934,NaN
1495472400,144.618,144.694,144.44,144.666,144.43796391400525,27162,61131.75,-0.06088121395618193,-0.06088121395618193,NaN
1495486800,144.666,144.719,144.041,144.275,144.45906418424613,46346,57822.6,-0.06382625402423184,-0.06382625402423184,NaN
1495501200,144.275,144.496,144.044,144.395,144.50159771147096,26126,55791.3,-0.06138986975316335,-0.06138986975316335,NaN
1495515600,144.395,144.588,143.763,144.425,144.52145779333836,72462,56995.15,-0.05722901525425644,-0.05722901525425644,NaN
1495530000,144.425,144.526,144.091,144.398,144.53007893537594,50069,57163.85,-0.053319224047572056,-0.053319224047572056,NaN
1495544400,144.398,145.145,144.083,144.927,144.56856142585693,97533,58130.65,-0.0346004184201916,-0.0346004184201916,NaN
1495558800,144.927,145.035,144.748,144.882,144.6185508466297,39322,54773.05,-0.02020893550810357,-0.02020893550810357,NaN
1495573200,144.882,145.099,144.827,144.997,144.68408539315107,34813,50326.05,-0.005072076932845421,-0.005072076932845421,NaN
1495587600,144.997,145.198,144.897,145.112,144.73354911369518,20922,46942.1,0.010401048611475228,0.010401048611475228,NaN
1495602000,145.112,145.416,145.03,145.315,144.77808256342627,45243,47825.05,0.028263777448874816,0.028263777448874816,NaN
1495616400,145.315,145.384,144.778,144.985,144.8044523401504,46138,48521.45,0.03325785493958042,0.03325785493958042,NaN
1495630800,144.985,145.165,144.792,144.88,144.799949727898,64915,49080.9,0.03425776251385507,0.03425776251385507,NaN
1495645200,144.88,144.981,144.507,144.642,144.77933616888487,66005,49678.75,0.0285286454344148,0.0285286454344148,NaN
1495659600,144.642,144.863,144.487,144.766,144.74683134782245,25973,46675.65,0.027455122892571182,0.027455122892571182,NaN
1495674000,144.766,144.977,144.687,144.951,144.74141195736263,30079,45875.5,0.03165522894404915,0.03165522894404915,NaN
1495688400,144.951,145.433,144.902,145.05,144.75816721747537,46070,46764.55,0.037543625785680323,0.037543625785680323,NaN
1495702800,145.05,145.128,144.681,144.882,144.75939340957513,49779,48018.15,0.037408308066612356,0.037408308066612356,NaN
1495717200,144.882,144.965,144.65,144.794,144.77121338292372,63557,48947.45,0.0347503513267336,0.0347503513267336,NaN
1495731600,144.794,144.867,144.55,144.72,144.77196938544228,29083,47653.8,0.030543446245331257,0.030543446245331257,NaN
1495746000,144.72,144.756,144.119,144.307,144.76859055174214,30296,45594.65,0.016015868722285442,0.016015868722285442,NaN
1495760400,144.307,144.313,143.663,143.663,144.72668396574718,37476,46110.35,-0.012548500190429746,-0.012548500190429746,NaN
1495774800,143.663,143.677,142.794,142.918,144.64903062513122,51384,46362.25,-0.05428008963790712,-0.05428008963790712,NaN
1495789200,142.918,143.044,142.271,142.44,144.51488468143307,61458,48128.85,-0.09831660308459811,-0.09831660308459811,NaN
1495803600,142.44,142.689,142.129,142.491,144.3858102803746,64072,47709.35,-0.1290803483110657,-0.1290803483110657,NaN
1495818000,142.491,142.614,142.343,142.501,144.32294722656556,30860,46748.9,-0.15010700484004635,-0.15010700484004635,NaN
1496005200,142.303,142.87,142.285,142.802,144.20761039957304,26802,43212.35,-0.15530584106794143,-0.15530584106794143,NaN
1496019600,142.802,142.906,142.682,142.765,144.14612459745314,17524,42122.45,-0.15722563912557525,-0.15722563912557525,NaN
1496034000,142.765,143.082,142.693,142.97,144.07782486848257,23054,41534.5,-0.14996400008601085,-0.14996400008601085,NaN
1496048400,142.97,143.062,142.919,143.056,144.02620653567675,20781,41527.45,-0.13885940777144756,-0.13885940777144756,NaN
1496062800,143.056,143.081,142.773,142.857,143.921699773285,22317,40381.15,-0.13261568409724683,-0.13261568409724683,NaN
1496077200,142.857,142.982,142.816,142.825,143.82396918689517,25388,39343.65,-0.12568092373966605,-0.12568092373966605,NaN
1496091600,142.825,142.908,142.073,142.103,143.65816358481788,32892,37742.5,-0.1369532349845275,-0.1369532349845275,NaN
1496106000,142.103,142.23,141.82,142.087,143.50960059932794,26289,35756.7,-0.14302458605119106,-0.14302458605119106,NaN
1496120400,142.087,142.964,141.947,142.612,143.40616621601995,48668,36891.45,-0.13026752126731672,-0.13026752126731672,NaN
1496134800,142.612,143.096,142.489,142.902,143.31002623092175,52879,38031.45,-0.10941225721163317,-0.10941225721163317,NaN
1496149200,142.902,143.022,142.176,142.3,143.12374667548298,64276,38941.75,-0.1067103219352214,-0.1067103219352214,NaN
1496163600,142.3,142.534,142.21,142.503,142.98947527942963,21311,37518.35,-0.09632216570133484,-0.09632216570133484,NaN
1496178000,142.503,142.564,141.763,142.22,142.79533117406734,32416,35961.3,-0.09325419057496376,-0.09325419057496376,NaN
1496192400,142.22,142.661,142.152,142.225,142.69426392392452,29356,35974.95,-0.0880921714333186,-0.0880921714333186,NaN
1496206800,142.225,142.32,141.48,141.658,142.55420317081845,53192,37119.75,-0.09683854751316734,-0.09683854751316734,NaN
1496221200,141.658,142.452,141.596,142.392,142.48797052196022,53510,37921.45,-0.08099684389570927,-0.08099684389570927,NaN
1496235600,142.392,142.912,142.118,142.642,142.47813412863084,92404,39972.45,-0.05939109448916757,-0.05939109448916757,NaN
1496250000,142.642,142.795,142.462,142.752,142.49373939669712,35518,38675.45,-0.037427072532331906,-0.037427072532331906,NaN
1496264400,142.752,142.899,142.512,142.857,142.50811506896792,28729,36908.3,-0.015661608921414882,-0.015661608921414882,NaN
1496278800,142.857,143.065,142.739,142.864,142.52255158518938,29262,36828.4,0.0029514863294161087,0.0029514863294161087,NaN
1496293200,142.864,143.224,142.553,143.054,142.5458334158933,47257,37851.15,0.02376860546492332,0.02376860546492332,NaN
1496307600,143.054,143.267,142.527,143.223,142.59061416676457,58439,39896.9,0.045384515075298504,0.045384515075298504,NaN
1496322000,143.223,143.709,143.223,143.507,142.65790659417218,71712,42329.8,0.07036867251891032,0.07036867251891032,NaN
1496336400,143.507,143.567,143.296,143.418,142.6815834703564,37785,43180,0.08744504199954617,0.08744504199954617,NaN
1496350800,143.418,143.951,143.338,143.899,142.71496689542525,27026,43415.45,0.11350300843923733,0.11350300843923733,NaN
1496365200,143.899,143.914,143.653,143.685,142.73718437618027,22706,43281.35,0.12726420539648403,0.12726420539648403,NaN
1496379600,143.685,143.835,143.389,143.416,142.79330238835684,41548,43714.15,0.12972278906302426,0.12972278906302426,NaN
1496394000,143.416,143.543,142.588,142.656,142.80309907207416,69752,45887.3,0.11003153729461446,0.11003153729461446,NaN
1496408400,142.656,142.663,142.015,142.325,142.7682938064934,89216,47914.7,0.08503283331356754,0.08503283331356754,NaN
1496422800,142.325,142.438,142.19,142.318,142.74409828074872,34820,47011.75,0.06505631771492604,0.06505631771492604,NaN
1496610000,141.866,142.31,141.866,142.112,142.7577468915285,25690,45082.45,0.04389294492669743,0.04389294492669743,NaN
1496624400,142.112,142.341,142.073,142.332,142.75277140264458,23312,45182.5,0.03366428046929654,0.03366428046929654,NaN
1496638800,142.332,142.5,142.11,142.429,142.75805510542125,38495,45486.45,0.028750123180189047,0.028750123180189047,NaN
1496653200,142.429,142.824,142.329,142.693,142.77173482472247,45788,46308.05,0.03255169169220995,0.03255169169220995,NaN
1496667600,142.693,143.099,142.669,142.759,142.83504894836543,52210,46258.95,0.037688918870324606,0.037688918870324606,NaN
1496682000,142.759,142.771,142.504,142.535,142.853405883876,24203,44793.6,0.03591818967976024,0.03591818967976024,NaN
1496696400,142.535,142.658,142.247,142.279,142.8594858134074,25237,41435.25,0.027933799191674935,0.027933799191674935,NaN
1496710800,142.279,142.309,141.714,142.057,142.82817500499766,37155,41517.1,0.01616419820613424,0.01616419820613424,NaN
1496725200,142.057,142.072,141.462,141.793,142.76411271365802,52028,42682.05,0.0005031170586417555,0.0005031170586417555,NaN
1496739600,141.793,141.825,140.858,141.013,142.6421227062752,59936,44215.75,-0.03189288012132774,-0.03189288012132774,NaN
1496754000,141.013,141.321,140.736,140.983,142.49755621747445,67047,45205.25,-0.05644959202285427,-0.05644959202285427,NaN
1496768400,140.983,141.353,140.717,141.223,142.39095176954388,40890,44327.8,-0.06719594871585982,-0.06719594871585982,NaN
1496782800,141.223,141.363,141.106,141.249,142.2618711090412,24827,41983.55,-0.07281463762020718,-0.07281463762020718,NaN
1496797200,141.249,141.455,141.189,141.339,142.18442728519884,21784,41183.5,-0.07260382964931833,-0.07260382964931833,NaN
1496811600,141.339,141.465,140.738,140.853,142.06004796607073,43700,42017.2,-0.0834347812257955,-0.0834347812257955,NaN
1496826000,140.853,141.346,140.831,141.325,141.967413316843,60468,43905.3,-0.07670641575266829,-0.07670641575266829,NaN
1496840400,141.325,141.935,141.32,141.402,141.84717635906958,90749,46365.35,-0.0671170642081958,-0.0671170642081958,NaN
1496854800,141.402,142.379,141.392,142.323,141.810032842523,47887,45272.1,-0.03259428349857191,-0.03259428349857191,NaN
1496869200,142.323,142.588,142.162,142.483,141.77361988168158,22868,41954.7,0.00014526560532279742,0.00014526560532279742,NaN
1496883600,142.483,142.498,141.983,142.066,141.7597105710084,25363,41481.85,0.015354998904975548,0.015354998904975548,NaN
1496898000,142.066,142.546,141.743,142.471,141.79369100546464,53696,42882.15,0.038951021795187946,0.038951021795187946,NaN
1496912400,142.471,142.766,142.11,142.221,141.81423390476073,72987,45365.9,0.05093627223998526,0.05093627223998526,NaN
1496926800,142.221,142.765,141.923,142.436,141.849482702595,92564,48069.35,0.06628086161826241,0.06628086161826241,NaN
1496941200,142.436,142.61,142.137,142.495,141.83429692175935,37413,47650.6,0.07974096138933695,0.07974096138933695,NaN
1496955600,142.495,142.495,139.529,140.144,141.61043123704465,104594,50269.8,0.02626463377963928,0.02626463377963928,NaN
1496970000,140.144,141.083,140.075,140.649,141.51867861715968,77787,52949,-0.0010309048360690465,-0.0010309048360690465,NaN
1496984400,140.649,140.708,139.531,140.38,141.38827388365294,114668,57420.55,-0.028506513224688168,-0.028506513224688168,NaN
1496998800,140.38,141.12,140.206,140.747,141.32891354715545,70660,59095.8,-0.03845492363360997,-0.03845492363360997,NaN
1497013200,140.747,141.089,140.556,140.752,141.27541273913906,69361,59962.45,-0.04441830610520048,-0.04441830610520048,NaN
1497027600,140.752,140.77,140.094,140.549,141.25539668018283,54548,59693.05,-0.05280555715908908,-0.05280555715908908,NaN
1497214800,140.24,140.715,140.19,140.43,141.26036597303985,15251,57103.25,-0.06064764098863823,-0.06064764098863823,NaN
1497229200,140.43,140.776,140.372,140.641,141.24897479365285,23145,56216,-0.05898716681361765,-0.05898716681361765,NaN
1497243600,140.641,140.802,139.937,140.022,141.2008527108682,44882,57218.75,-0.07241931932342754,-0.07241931932342754,NaN
1497258000,140.022,140.104,139.103,139.403,141.11238672421027,56337,58946.4,-0.09732824455051325,-0.09732824455051325,NaN
1497272400,139.403,139.531,138.672,138.76,140.97724640274072,74304,60476.6,-0.13136217356293445,-0.13136217356293445,NaN
1497286800,138.76,139.23,138.738,139.182,140.91054084768385,32178,59062.1,-0.14306147554349158,-0.14306147554349158,NaN
1497301200,139.182,139.381,138.952,139.269,140.8256213904533,30839,56066.6,-0.14624770918145313,-0.14624770918145313,NaN
1497315600,139.269,139.428,139.059,139.231,140.72413299265085,24939,54919.2,-0.14610504683208392,-0.14610504683208392,NaN
1497330000,139.231,140.091,139.108,139.879,140.65042545014413,50623,56306.95,-0.12476219636522023,-0.12476219636522023,NaN
1497344400,139.879,140.212,139.833,140.142,140.59912749768262,44986,57288.1,-0.09767989134666821,-0.09767989134666821,NaN
1497358800,140.142,140.388,139.894,140.289,140.49616461648446,57588,57482.7,-0.069683910440271,-0.069683910440271,NaN
1497373200,140.289,140.397,140.139,140.335,140.37800993660926,30753,55371,-0.04413968930598344,-0.04413968930598344,NaN
1497387600,140.335,140.409,140.206,140.272,140.19226457118768,24970,51991.3,-0.023846141970335744,-0.023846141970335744,NaN
1497402000,140.272,140.358,140.187,140.324,140.11096856059996,21875,51214.4,-0.004836079438129137,-0.004836079438129137,NaN
1497416400,140.324,140.904,140.233,140.384,140.1223965842372,53383,48653.85,0.013088894562624964,0.013088894562624964,NaN
1497430800,140.384,140.582,139.835,139.886,140.0631778883432,68039,48166.45,0.014774919472687609,0.014774919472687609,NaN
1497445200,139.886,140.028,139.108,139.578,139.97356307930895,100422,47454.15,0.008962404877448038,0.008962404877448038,NaN
1497459600,139.578,139.897,139.41,139.703,139.88697869974854,116354,49738.85,0.009137797482620447,0.009137797482620447,NaN
1497474000,139.703,139.99,139.397,139.895,139.82549687749315,44638,48502.7,0.015769888346985006,0.015769888346985006,NaN
1497488400,139.895,139.897,139.575,139.73,139.7807238759797,30051,47277.85,0.01764032484699396,0.01764032484699396,NaN
1497502800,139.73,139.878,139.193,139.284,139.74278993915618,55337,49282.15,0.008171819696479177,0.008171819696479177,NaN
1497517200,139.284,140.755,139.197,140.559,139.79630660687843,94794,52864.6,0.03662925316542287,0.03662925316542287,NaN
1497531600,140.559,141.549,140.467,141.541,139.9244109025089,86493,54945.15,0.08613205761468612,0.08613205761468612,NaN
1497546000,141.541,141.585,141.404,141.512,139.99583464685864,29739,53615.25,0.12378342359954941,0.12378342359954941,NaN
1497560400,141.512,141.911,141.35,141.884,140.13660666471682,27849,51292.5,0.16243564946352784,0.16243564946352784,NaN
1497574800,141.884,142.184,141.78,142.016,140.23237246674583,36130,51490.1,0.1946891886859552,0.1946891886859552,NaN
1497589200,142.016,142.335,141.806,142.134,140.3608652805472,55636,52729.95,0.22100758500357853,0.22100758500357853,NaN
1497603600,142.134,142.298,141.927,141.951,140.46314429825875,51843,54075.15,0.23406952947780718,0.23406952947780718,NaN
1497618000,141.951,142.001,141.456,141.68,140.56782050837336,70436,55065.8,0.23416477067599806,0.23416477067599806,NaN
1497632400,141.68,141.815,141.59,141.633,140.61160749219636,26530,54143,0.2301719744317785,0.2301719744317785,NaN
1497819600,141.482,141.968,141.331,141.83,140.65863297041966,25300,52528.6,0.22959362130837097,0.22959362130837097,NaN
1497834000,141.83,141.917,141.649,141.749,140.6861071347276,16997,51840.8,0.22407180016056039,0.22407180016056039,NaN
