time,open,high,low,close,%K,%D,RSI,Plot
2019-05-16 11:30:00,140.536,140.55700000000002,140.44299999999998,140.526,62.45182553238573,68.516692497132,44.11888264755179,0.017809943950676782
2019-05-16 12:00:00,140.526,140.55200000000002,140.398,140.486,56.67657174945721,62.916216815466356,42.07094296584044,0.016185443925350956
2019-05-16 12:30:00,140.486,140.59,140.416,140.434,50.831792975971396,56.6533967526045,39.503747214311424,0.013605762180831787
2019-05-16 13:00:00,140.434,140.53,140.386,140.49200000000002,48.73690696241499,52.08175722928093,43.635122435051485,0.013298563088981669
2019-05-16 13:30:00,140.49200000000002,140.658,140.474,140.534,51.694393099198855,50.421031012528154,46.48513378701446,0.014323118563233568
2019-05-16 14:00:00,140.534,140.64600000000002,140.458,140.616,62.908194701171595,54.44649825426155,51.627744020271685,0.017442838596304883
2019-05-16 14:30:00,140.616,140.79399999999998,140.599,140.63,66.84884226473909,60.48381002170292,52.46758661616718,0.020292485422129025
2019-05-16 15:00:00,140.63,140.67700000000002,140.546,140.632,66.79900717358616,65.51868137983202,52.594211649281746,0.02255462459292143
2019-05-16 15:30:00,140.632,140.70600000000002,140.57,140.691,66.5170613700011,66.72163693610852,56.2932192621625,0.02585901371816418
2019-05-16 16:00:00,140.691,140.714,140.602,140.664,67.72875816993232,67.0149422378396,54.20863821338802,0.02758271369009302
2019-05-16 16:30:00,140.664,140.675,140.556,140.565,62.2549019607816,65.50024050023808,47.29323044107088,0.0260929764625992
2019-05-16 17:00:00,140.565,140.584,140.488,140.55200000000002,50.898692810454406,60.294117647055856,46.45516838898944,0.02445080805442014
2019-05-16 17:30:00,140.55200000000002,140.614,140.503,140.57,43.21895424836367,52.12418300653297,47.833589718377354,0.023547334489831484
2019-05-16 18:00:00,140.57,140.615,140.516,140.6,46.07843137254631,46.73202614378786,50.13753218353258,0.0235486143359792
2019-05-16 18:30:00,140.6,140.624,140.515,140.515,43.05555555555245,44.117647058820545,44.18335539473703,0.021131638957153958
2019-05-16 19:00:00,140.515,140.562,140.488,140.532,39.950980392155316,43.028322440084416,45.575448584241144,0.019629383810243844
2019-05-16 19:30:00,140.532,140.548,140.486,140.50799999999998,32.43464052287581,38.48039215686092,43.91042929178046,0.017745094862252106
2019-05-16 20:00:00,140.50799999999998,140.56799999999998,140.493,140.565,32.510504201681364,34.965375038903886,48.70360611666845,0.017780745522038024
2019-05-16 20:30:00,140.565,140.58,140.546,140.57,31.693510737627353,32.21288515406123,49.114392585634384,0.017892966596409782
2019-05-16 21:00:00,140.57,140.594,140.546,140.57399999999998,31.249999999999947,31.818004979769288,49.463061232299175,0.018029555357589988
2019-05-16 21:30:00,140.57399999999998,140.614,140.564,140.591,35.98579782790559,32.9764361885107,50.99976346736325,0.018528458519078736
2019-05-16 22:00:00,140.591,140.591,140.546,140.57399999999998,37.740183792821576,34.991993873575446,49.38265226214204,0.018373966340561414
2019-05-16 22:30:00,140.57399999999998,140.586,140.556,140.586,42.83625730994874,38.854079643558386,50.574015142043635,0.01849316964582469
2019-05-16 23:00:00,140.586,140.586,140.548,140.55200000000002,39.12559175717498,39.90067761998151,47.18530952983814,0.017571519941667973
2019-05-16 23:30:00,140.55200000000002,140.618,140.55200000000002,140.615,57.41951497100733,46.460454679376745,53.414144172206036,0.018475850363672844
2019-05-17 00:00:00,140.615,140.62,140.47,140.554,60.981450111888186,52.50885228002322,47.56474565621679,0.0174208076570411
2019-05-17 00:30:00,140.554,140.59799999999998,140.506,140.58700000000002,74.66591379635123,64.35562629308198,50.70950151439637,0.017399569810468543
2019-05-17 01:00:00,140.58700000000002,140.688,140.556,140.56,57.26796139640216,64.30510843488028,48.16429363556552,0.016551389639942682
2019-05-17 01:30:00,140.56,140.636,140.53,140.632,63.85678541641989,65.26355353639083,54.69464923123184,0.017748579990578658
2019-05-17 02:00:00,140.632,140.64600000000002,140.575,140.59,56.880733944958685,59.33516025259332,50.68343953423644,0.01742292645695695
2019-05-17 02:30:00,140.59,140.59,140.50799999999998,140.50799999999998,48.92966360856801,56.5557276566486,43.91224337707693,0.014831444744233743
2019-05-17 03:00:00,140.50799999999998,140.54399999999998,140.338,140.382,28.34949759720832,44.719965050244724,35.961938465480095,0.009326442728123038
2019-05-17 03:30:00,140.382,140.394,140.292,140.292,10.00087374399571,29.09334498325707,31.565797818164373,0.002619199213734213
2019-05-17 04:00:00,140.292,140.42700000000002,140.286,140.387,12.565268893628051,16.971880078277085,39.9152591294869,9.294966734957331e-05
2019-05-17 04:30:00,140.387,140.389,140.332,140.347,13.43283582089609,11.99965948617301,37.82278625860933,-0.002800118605712429
2019-05-17 05:00:00,140.347,140.347,140.236,140.284,16.972658829745797,14.323587848089707,34.73430651746999,-0.006552861555879905
2019-05-17 05:30:00,140.284,140.284,140.157,140.192,10.794978493198457,13.733491047946508,30.78144013308584,-0.01169517696864632
2019-05-17 06:00:00,140.192,140.216,140.065,140.08100000000002,6.5930081416377595,11.453548488193732,26.816191411727363,-0.018343640024162125
2019-05-17 06:30:00,140.08100000000002,140.276,140.056,140.188,10.015210449242772,9.134399028026056,35.448611551277274,-0.020147582219804845
2019-05-17 07:00:00,140.188,140.256,140.108,140.244,17.733709896984738,11.447309495954814,39.47261553802928,-0.01953426069535709
2019-05-17 07:30:00,140.244,140.314,140.173,140.292,29.32489451476625,19.02460495366432,42.7660170305091,-0.017263704023116527
2019-05-17 08:00:00,140.292,140.30200000000002,140.142,140.145,27.391117785882287,24.81657406587749,36.25915967426304,-0.0190148507154132
2019-05-17 08:30:00,140.145,140.157,140.031,140.11700000000002,22.13675258400197,26.284254961549898,35.16175108072501,-0.02063296624541519
2019-05-17 09:00:00,140.11700000000002,140.148,139.92600000000002,139.92600000000002,9.689495200035797,19.739121856639745,28.766017296557933,-0.02652623278200961
2019-05-17 09:30:00,139.92600000000002,140.028,139.89,139.986,9.554212973321306,13.793486919119422,32.895306913605765,-0.02884114204923585
2019-05-17 10:00:00,139.986,140.05,139.872,139.886,5.733807201695655,8.325838458350649,29.79525699979891,-0.03266079870911322
2019-05-17 10:30:00,139.886,139.908,139.82,139.882,9.138529881542548,8.142183352186231,29.674790282284327,-0.03497753992369797
2019-05-17 11:00:00,139.882,139.882,139.737,139.779,6.392802784489987,7.088379955909126,26.68309064165956,-0.038757333082006566
2019-05-17 11:30:00,139.779,139.786,139.55200000000002,139.584,6.893681021218777,7.475004562416832,22.13358538452877,-0.0460887181347185
2019-05-17 12:00:00,139.584,139.756,139.56,139.71,10.400594386866869,7.895692730858276,30.392189192289774,-0.047355347668722535
2019-05-17 12:30:00,139.71,139.92600000000002,139.65200000000002,139.786,18.48957559550449,11.927950334529777,34.87868577449778,-0.04522942818914994
2019-05-17 13:00:00,139.786,139.892,139.72899999999998,139.79399999999998,27.73403324584575,18.87473440940543,35.351044515700124,-0.042328448493941656
2019-05-17 13:30:00,139.79399999999998,140.016,139.79399999999998,139.93,37.35783027121752,27.860479704188982,42.9297060882126,-0.03539338438922726
2019-05-17 14:00:00,139.93,140.035,139.75799999999998,139.97,45.406824146982935,36.83289588801513,44.97291727152405,-0.02802399158172797
2019-05-17 14:30:00,139.97,140.109,139.931,140.029,56.020647419073285,46.261767279090975,47.933893713643066,-0.019912300100754617
2019-05-17 15:00:00,140.029,140.108,139.972,139.986,63.397060078233224,54.94151054809621,45.99150042677125,-0.01410893055759116
2019-05-17 15:30:00,139.986,140.01,139.787,139.79399999999998,58.646521345239975,59.35474294751523,38.49127649314485,-0.0142193867804018
2019-05-17 16:00:00,139.79399999999998,139.964,139.79399999999998,139.94299999999998,60.84568352357661,60.963088315683,45.86885124785653,-0.009685494715536508
2019-05-17 16:30:00,139.94299999999998,140.006,139.9,139.972,62.06848770378353,60.5202308575331,47.196359361650686,-0.004863189950271074
2019-05-17 17:00:00,139.972,140.24200000000002,139.941,140.136,76.74637247504371,66.55351456746767,54.05803302380011,0.003760801386069407
2019-05-17 17:30:00,140.136,140.188,140.035,140.053,77.55010884743186,72.1216563420861,50.48261393520165,0.008510916345099595
2019-05-17 18:00:00,140.053,140.097,139.996,140.097,78.74396135265805,77.68014755837761,52.284332630998996,0.0136109167465118
2019-05-17 18:30:00,140.097,140.128,140.058,140.126,78.195135081532,78.16306842720705,53.48561893420091,0.01848958606229117
2019-05-17 19:00:00,140.126,140.126,139.901,140.018,74.67020263250264,77.20309968889731,48.580413805152425,0.01940326602920048
2019-05-17 19:30:00,140.018,140.018,139.908,139.939,61.986924388582096,71.61742070087199,45.30719285612535,0.018001769704211832
2019-05-17 20:00:00,139.939,140.07,139.93200000000002,140.048,54.29564206386834,63.65092302831744,50.28445387565496,0.019907381237565164
2019-05-17 20:30:00,140.048,140.048,139.894,140.002,50.422083675672035,55.56821670937391,48.287310534638216,0.020147947931708043
2019-05-19 21:00:00,140.002,140.322,140.002,140.173,60.82670374089279,55.181476493477476,55.38165001630855,0.02495808122480633
2019-05-19 21:30:00,140.173,140.189,140.109,140.189,65.90098092222088,59.04992277959497,55.9900293821941,0.02903478478266458
2019-05-19 22:00:00,140.189,140.189,140.004,140.05700000000002,65.91900311526263,64.21556259279184,49.94011609918175,0.028460439210474087
2019-05-19 22:30:00,140.05700000000002,140.082,140.043,140.046,57.778249787592586,63.19941127502511,49.46049273587451,0.027549140377074368
2019-05-19 23:00:00,140.046,140.178,140.024,140.132,51.26734636080206,58.321533087885506,53.24145401507829,0.029006733745544674
2019-05-19 23:30:00,140.132,140.29,140.124,140.25799999999998,62.793826111582405,57.2798074199921,58.178097747765754,0.03335269235808673
2019-05-20 00:00:00,140.25799999999998,140.328,140.226,140.296,77.76031123935796,63.94049457058056,59.56462990296447,0.03747783588026148
2019-05-20 00:30:00,140.296,140.41299999999998,140.286,140.41299999999998,92.55781902751987,77.7039854594865,63.56941533810821,0.04349015411468311
2019-05-20 01:00:00,140.41299999999998,140.533,140.38,140.5,95.82080295392369,88.71297774026691,66.24645780293368,0.050043691646740864
2019-05-20 01:30:00,140.5,140.502,140.372,140.384,90.50599895670318,92.96154031271531,59.9236392370817,0.05140000953672778
2019-05-20 02:00:00,140.384,140.391,140.33,140.37,82.00312989045449,89.44331060036018,59.189384742261495,0.05144194099668703
2019-05-20 02:30:00,140.37,140.444,140.34,140.406,77.09963484611455,83.20292123109049,60.528718478844134,0.05179807911397974
2019-05-20 03:00:00,140.406,140.41299999999998,140.268,140.312,73.34376630151485,77.48217701269436,55.414825097278204,0.04885591948072804
2019-05-20 03:30:00,140.312,140.336,140.299,140.306,67.59679230436208,72.6800644839969,55.09485505755222,0.04576510697366485
2019-05-20 04:00:00,140.306,140.37,140.304,140.362,63.44667983933138,68.12907948173586,57.55805725610809,0.04427093841817796
2019-05-20 04:30:00,140.362,140.388,140.344,140.35,63.443918751343794,64.8291302983455,56.83856689083454,0.042184758870385
2019-05-20 05:00:00,140.35,140.352,140.28,140.281,61.19081485993265,62.6938044835357,52.75504069240013,0.03811519142178984
2019-05-20 05:30:00,140.281,140.321,140.256,140.27200000000002,54.87352420142602,59.836085937567255,52.22796446471776,0.03418200787029576
2019-05-20 06:00:00,140.27200000000002,140.308,140.166,140.202,39.42835000952759,51.830896356961844,48.194766313909284,0.028755312991958337
2019-05-20 06:30:00,140.202,140.274,140.138,140.244,31.543111310331675,41.94832850709485,50.65688484746796,0.025277928099746858
2019-05-20 07:00:00,140.244,140.332,140.17600000000002,140.19899999999998,20.44979521937913,30.47375217974589,48.023369489501064,0.021006700735862797
2019-05-20 07:30:00,140.19899999999998,140.451,140.19899999999998,140.416,37.55274261603456,29.84854971524821,59.07282841462206,0.023271941335050672
2019-05-20 08:00:00,140.416,140.514,140.392,140.41,52.72107011401361,36.90786931647553,58.70124493140247,0.02453212741126664
2019-05-20 08:30:00,140.41,140.472,140.19,140.21200000000002,54.133674477060005,48.135829069035815,47.976321396209315,0.019786478429810142
2019-05-20 09:00:00,140.21200000000002,140.346,140.21,140.334,48.049645390067575,51.634796660380154,53.60142885094199,0.01910834782726766
2019-05-20 09:30:00,140.334,140.40200000000002,140.27,140.34,41.843971631203004,48.00909716610996,53.86562743556264,0.018453120902986727
2019-05-20 10:00:00,140.34,140.343,140.036,140.06799999999998,37.515208166413984,42.46960839589462,42.148728268469426,0.01029557856745773
2019-05-20 10:30:00,140.06799999999998,140.16,140.012,140.04399999999998,22.26415563893632,33.874445145517534,41.29518140868454,0.003153230026919265
2019-05-20 11:00:00,140.04399999999998,140.094,139.928,140.092,13.68513692811998,24.48816691115653,43.748704238959476,-0.0011379924264124624
2019-05-20 11:30:00,140.092,140.092,139.994,140.014,16.345539344330785,17.431610637128795,40.76700900502456,-0.0065561094024288395
2019-05-20 12:00:00,140.014,140.05200000000002,139.921,140.018,19.67320675227033,16.567961008240133,40.98912517779264,-0.010540114492114871
2019-05-20 12:30:00,140.018,140.04,139.96200000000002,139.99200000000002,14.335430227896133,16.784725441498846,39.940716963323375,-0.014154637574154059
2019-05-20 13:00:00,139.99200000000002,140.009,139.862,139.924,12.613241739862373,15.540626240009383,37.25669341488876,-0.018555804026114297
2019-05-20 13:30:00,139.924,139.999,139.702,139.985,18.778145917501487,15.242272628419766,41.08165113224781,-0.019998827889166702
2019-05-20 14:00:00,139.985,140.122,139.856,140.10399999999998,31.28960278844028,20.89366348193448,47.77084858606269,-0.017544974459471285
2019-05-20 14:30:00,140.10399999999998,140.16299999999998,140.03,140.042,42.07717569786579,30.714974801268948,44.90999354803925,-0.016997799549087617
2019-05-20 15:00:00,140.042,140.06799999999998,139.955,140.0,43.36020301537531,38.90899383389355,43.030040779882825,-0.01739267707177463
2019-05-20 15:30:00,140.0,140.036,139.799,139.833,33.09583519928308,39.51107130417449,36.48937146753458,-0.0218898163489386
2019-05-20 16:00:00,139.833,139.99,139.81799999999998,139.952,31.043290043289904,35.83310941931586,43.12369959708662,-0.0217511947640357
2019-05-20 16:30:00,139.952,139.986,139.89,139.91,28.959289800163454,31.032805014245238,41.47688874219205,-0.022365416487715728
2019-05-20 17:00:00,139.91,139.95,139.868,139.933,39.42401451868329,33.14219812071198,42.765868319114965,-0.021787238916409227
2019-05-20 17:30:00,139.933,139.97,139.924,139.944,45.01744494942255,37.80024975608953,43.40785251464424,-0.020609783286783832
2019-05-20 18:00:00,139.944,139.966,139.88299999999998,139.959,52.78380332610012,45.7417542647351,44.32494503208683,-0.01887060389687105
2019-05-20 18:30:00,139.959,139.976,139.918,139.96200000000002,54.880694143164156,50.89398080622871,44.518595744704655,-0.017041578177246046
2019-05-20 19:00:00,139.96200000000002,140.011,139.942,140.011,59.72523499638219,55.79657748854859,47.71731300029915,-0.013921367282765829
2019-05-20 19:30:00,140.011,140.062,139.996,140.02200000000002,64.28054953000378,59.62882622318313,48.43602694256155,-0.010872630762599296
2019-05-20 20:00:00,140.02200000000002,140.04,139.996,140.013,67.96818510484215,63.991323210409135,47.856368167477214,-0.008466124201821065
2019-05-20 20:30:00,140.013,140.062,139.99200000000002,140.019,65.77197206264258,66.00690223249592,48.300572774600326,-0.006188181941664643
2019-05-20 21:00:00,140.019,140.17600000000002,140.019,140.09,68.36330946586035,67.36782221111478,53.363477164081246,-0.002285399890132482
2019-05-20 21:30:00,140.09,140.158,140.083,140.09,71.60540608816602,68.58022920555608,53.363477164081274,0.0008951399311370039
2019-05-20 22:00:00,140.09,140.094,140.064,140.06799999999998,75.24314765694409,71.73728773698991,51.54933724702563,0.0028678211491809107
2019-05-20 22:30:00,140.06799999999998,140.079,140.042,140.05700000000002,71.76696353155768,72.87183909222234,50.62266459205011,0.004167561276866232
2019-05-20 23:00:00,140.05700000000002,140.105,140.03799999999998,140.105,71.6868712100851,72.89899413286203,54.468971687822744,0.006519257063764411
2019-05-20 23:30:00,140.105,140.16,140.08700000000002,140.118,74.95888655106494,72.80424043090231,55.48044384014841,0.008700233846840003
2019-05-21 00:00:00,140.118,140.178,140.06,140.164,84.45704013500539,77.03426596538488,58.95504837656085,0.011603615048867548
2019-05-21 00:30:00,140.164,140.211,140.145,140.19,90.00687647752312,83.14093438786422,60.816525483914006,0.014475717776595884
2019-05-21 01:00:00,140.19,140.264,140.157,140.204,90.50358593376932,88.32250084876569,61.820601074501724,0.016947380516295997
2019-05-21 01:30:00,140.204,140.276,140.142,140.265,90.98770244650535,90.49938828593235,65.91856238880122,0.020334449293278455
2019-05-21 02:00:00,140.265,140.279,140.178,140.218,86.03706365440401,89.17611734489262,60.527843618505976,0.021447478525487042
2019-05-21 02:30:00,140.218,140.278,140.21200000000002,140.27,90.77211430796768,89.26562680295875,64.03245533805135,0.02344893939531897
2019-05-21 03:00:00,140.27,140.342,140.24,140.33100000000002,90.82229965156635,89.21049253797906,67.6599059597527,0.026343381387967425
2019-05-21 03:30:00,140.33100000000002,140.366,140.292,140.308,92.33551898301741,91.30997764751687,64.9981137142415,0.02760181278020913
2019-05-21 04:00:00,140.308,140.308,140.188,140.188,75.29138425595175,86.1497342968449,53.231542889157375,0.024934710590217027
2019-05-21 04:30:00,140.188,140.232,140.166,140.184,57.843068344221926,75.15665719439676,52.88785160863193,0.022393642131532877
2019-05-21 05:00:00,140.184,140.184,140.09,140.132,39.634146341458454,57.58953298054379,48.50354445559654,0.01868450853089592
2019-05-21 05:30:00,140.132,140.178,140.126,140.17,37.80487804877547,45.09403091148502,51.657387657722104,0.01655771227685434
2019-05-21 06:00:00,140.17,140.197,139.994,140.033,26.462103330705943,34.63370924031302,41.73373291365918,0.010951589514469413
2019-05-21 06:30:00,140.033,140.11700000000002,140.002,140.018,19.059795436659947,27.77559227204685,40.809345109358354,0.006032625334817788
2019-05-21 07:00:00,140.018,140.05,139.664,139.716,8.114297092791018,17.878731953385362,27.569225516055628,-0.00604337985709801
2019-05-21 07:30:00,139.716,139.858,139.692,139.812,11.647213797752904,12.94043544240102,34.80965810831869,-0.012707351658892687
2019-05-21 08:00:00,139.812,139.851,139.654,139.77,14.927387773831713,11.562966221458275,33.24392952718955,-0.0187922965233469
2019-05-21 08:30:00,139.77,139.816,139.724,139.792,18.91892612866513,15.164509233416315,34.89582897776067,-0.022590748259753126
2019-05-21 09:00:00,139.792,139.929,139.694,139.88,22.471910112359524,18.77274133828519,41.16712877776062,-0.022758392643441504
2019-05-21 09:30:00,139.88,139.889,139.79,139.88,27.621722846441106,23.004186362488323,41.16712877776062,-0.022478085898392567
2019-05-21 10:00:00,139.88,140.03,139.878,139.976,36.235955056178604,28.776529338326146,47.55833917089678,-0.019248383198743176
2019-05-21 10:30:00,139.976,140.088,139.934,140.012,43.902117765636426,35.91993188941844,49.762323813362826,-0.015398004956034637
2019-05-21 11:00:00,140.012,140.122,139.886,140.082,58.004407723258616,46.04749351502428,53.82592048339363,-0.010202254506474492
2019-05-21 11:30:00,140.082,140.3,140.041,140.27200000000002,74.81804624785755,58.90819057891724,62.65563030981574,-0.0007943025065266818
2019-05-21 12:00:00,140.27200000000002,140.754,140.27200000000002,140.736,89.35923798170948,74.06056398427494,75.1520923099315,0.019148683812645215
2019-05-21 12:30:00,140.736,140.875,140.71,140.80200000000002,96.01685501994943,86.73137974983854,76.36367359502005,0.03617098780549771
2019-05-21 13:00:00,140.80200000000002,140.838,140.624,140.7,92.68413868413784,92.68674389526531,70.63171063278926,0.046091283587067884
2019-05-21 13:30:00,140.7,140.768,140.556,140.748,89.76248976248867,92.82116115552506,71.70794487902755,0.05438103808520989
2019-05-21 14:00:00,140.748,140.79,140.53,140.592,84.02948402948351,88.82537082536972,63.5561410278785,0.05573072940862591
2019-05-21 14:30:00,140.592,141.74200000000002,140.57,141.401,83.36318293214853,85.71838557470662,77.70860981106506,0.07776912158228769
2019-05-21 15:00:00,141.401,141.47799999999998,141.082,141.188,77.81335931591889,81.7353420925167,70.00086991586863,0.0878274660031228
2019-05-21 15:30:00,141.188,141.254,140.944,140.974,73.03926704182624,78.07193642996428,63.21653256174663,0.08836409458461672
2019-05-21 16:00:00,140.974,141.018,140.808,140.906,64.20711663251353,71.68658099675261,61.187239904525995,0.08541988283522661
2019-05-21 16:30:00,140.906,140.906,140.811,140.862,57.48727690611882,64.91122019348592,59.84850144346821,0.08044042341481109
2019-05-21 17:00:00,140.862,140.928,140.85399999999998,140.907,54.990868860142115,58.895087466257884,60.79330099132781,0.07634198186290897
2019-05-21 17:30:00,140.907,140.91299999999998,140.751,140.766,51.73808951211093,54.738745092790346,56.321300195122994,0.06793302134619407
2019-05-21 18:00:00,140.766,140.773,140.546,140.59799999999998,45.056670940691006,50.59520977098107,51.46369756291035,0.05555850321302913
2019-05-21 18:30:00,140.59799999999998,140.612,140.50799999999998,140.536,32.706140211157724,43.16696688798629,49.7580862313164,0.043154291123132696
2019-05-21 19:00:00,140.536,140.556,140.454,140.476,17.47090068806195,31.7445706133033,48.09681831108775,0.03096632631359748
2019-05-21 19:30:00,140.476,140.49200000000002,140.356,140.376,7.036753216877327,19.071264705365397,45.377559300275,0.018049549309916688
2019-05-21 20:00:00,140.376,140.44,140.356,140.366,1.2908588995546721,8.599504268164383,45.10294458339786,0.007204955241155221
2019-05-21 20:30:00,140.366,140.40200000000002,140.316,140.378,2.1707760838195225,3.4994627334169075,45.52894925058313,-0.0012627706398397054
2019-05-21 21:00:00,140.378,140.433,140.378,140.416,4.027316509784554,2.496317164385984,46.93329632029154,-0.007044206621813765
2019-05-21 21:30:00,140.416,140.47799999999998,140.388,140.44799999999998,7.573391140196191,4.590494577933156,48.14569262027071,-0.01080654378265275
2019-05-21 22:00:00,140.44799999999998,140.45600000000002,140.38299999999998,140.444,10.672800923577354,7.424502857852434,47.99807404872435,-0.013911065728964722
2019-05-21 22:30:00,140.444,140.47299999999998,140.411,140.416,13.083598098282753,10.443263387351832,46.91373208196401,-0.01709948614220066
2019-05-21 23:00:00,140.416,140.502,140.416,140.482,18.33841756288229,14.031605528247196,49.79297013081974,-0.017751492683106926
2019-05-21 23:30:00,140.482,140.54,140.466,140.498,23.702586447683192,18.374867369615806,50.49396406747885,-0.017770712275279196
2019-05-22 00:00:00,140.498,140.536,140.438,140.48,28.111143955067586,23.384049321877427,49.65403714550632,-0.01821236368025811
2019-05-22 00:30:00,140.48,140.518,140.454,140.5,32.49061030518663,28.10144690264553,50.636575449025536,-0.017940068377304042
2019-05-22 01:00:00,140.5,140.592,140.498,140.564,50.505684202613686,37.0358128209557,53.74726666887682,-0.015920707938232682
2019-05-22 01:30:00,140.564,140.656,140.52200000000002,140.644,73.50565135865614,52.16731528881855,57.364048238818256,-0.012138850141485968
2019-05-22 02:00:00,140.644,140.704,140.60399999999998,140.608,85.17070132594596,69.72734562907165,55.269605738305046,-0.01018493748027817
2019-05-22 02:30:00,140.608,140.614,140.549,140.549,77.25995552860266,78.64543607106798,51.923593065161135,-0.010300832751414218
2019-05-22 03:00:00,140.549,140.592,140.549,140.553,65.46391752577198,75.96485812677325,52.13516130730994,-0.01031324123423588
2019-05-22 03:30:00,140.553,140.553,140.489,140.53799999999998,56.73792507326167,66.48726604254516,51.2247981322695,-0.010755767310447334
2019-05-22 04:00:00,140.53799999999998,140.542,140.45,140.46,44.71658925628058,55.63947728510446,46.66196093849754,-0.01322652453830675
2019-05-22 04:30:00,140.46,140.475,140.36,140.423,30.460415676802928,43.971643335448114,44.631082437815245,-0.016117946782869444
2019-05-22 05:00:00,140.423,140.47,140.373,140.398,17.782668019026488,30.98655765070305,43.261019022970906,-0.01895895791554783
2019-05-22 05:30:00,140.398,140.43200000000002,140.316,140.342,12.02049868136919,20.087860792399248,40.2783336381284,-0.022547445208726605
2019-05-22 06:00:00,140.342,140.34799999999998,140.21,140.25799999999998,9.154713915340789,12.985960205245204,36.24190180283332,-0.02740842323774484
2019-05-22 06:30:00,140.25799999999998,140.264,139.94,139.966,6.606923826459389,9.260712141056171,26.354715643383106,-0.03879914776212379
2019-05-22 07:00:00,139.966,139.983,139.778,139.836,6.461079823876357,7.407572521891893,23.30626233985197,-0.050677976789089564
2019-05-22 07:30:00,139.836,139.889,139.786,139.829,5.05806655886511,6.042023403066668,23.150977195401694,-0.05939745688909045
2019-05-22 08:00:00,139.829,140.09799999999998,139.764,140.05200000000002,14.136452062558696,8.551866148433103,37.44918913116322,-0.05927745178441818
2019-05-22 08:30:00,140.05200000000002,140.06,139.81799999999998,139.82399999999998,14.176278663664016,11.12359909502899,31.081765711411638,-0.0644820529532277
2019-05-22 09:00:00,139.82399999999998,139.99,139.816,139.982,20.889445139756784,16.400725288659547,38.84210586873764,-0.06326721403719889
2019-05-22 09:30:00,139.982,140.00799999999998,139.915,139.97799999999998,19.291816058316925,18.11917995391229,38.72322670471743,-0.061450309860092124
2019-05-22 10:00:00,139.97799999999998,140.054,139.942,140.05,29.24696172254778,23.14274097354021,42.155055186796716,-0.057116932711218815
2019-05-22 10:30:00,140.05,140.056,139.856,139.93200000000002,27.895885559434213,25.478221113432692,38.362985752390586,-0.05602223255953985
2019-05-22 11:00:00,139.93200000000002,139.93200000000002,139.584,139.701,23.65785306053192,26.933566780837694,32.24742463134689,-0.060498844813963774
2019-05-22 11:30:00,139.701,139.759,139.678,139.714,16.465943231915507,22.673227283960266,32.89574553098015,-0.06260403103777334
2019-05-22 12:00:00,139.714,139.759,139.582,139.687,13.385646846010568,17.836481046152382,32.20643958378986,-0.06389486640938355
2019-05-22 12:30:00,139.687,139.79399999999998,139.64,139.68,13.27312036272769,14.37490348021764,32.019112513278024,-0.06396908741122906
2019-05-22 13:00:00,139.68,139.74200000000002,139.56,139.678,13.969346164765986,13.542704457834466,31.96191104157259,-0.0629399478949838
2019-05-22 13:30:00,139.678,139.75,139.32,139.444,15.164466886575475,14.135644471356102,26.08930389689023,-0.06732811758206388
2019-05-22 14:00:00,139.444,139.584,139.40200000000002,139.487,18.054987536027532,15.729600195789384,28.682478352556263,-0.0683311746247674
2019-05-22 14:30:00,139.487,139.687,139.434,139.636,26.006855184232002,19.742103202278052,36.93884312691997,-0.0637970081557001
2019-05-22 15:00:00,139.636,139.74200000000002,139.56,139.566,31.775168484679604,25.27900373497943,34.89497897882431,-0.06094189160107291
2019-05-22 15:30:00,139.566,139.954,139.502,139.762,44.638185883435185,34.14006985078198,44.20419298090602,-0.05221591149163941
2019-05-22 16:00:00,139.762,139.799,139.628,139.718,49.124559341949755,41.8459712366879,42.727180863931544,-0.04554996212667235
2019-05-22 16:30:00,139.718,139.786,139.684,139.74200000000002,57.1557971014475,50.306180775610535,43.829661279222314,-0.038734801910414916
2019-05-22 17:00:00,139.74200000000002,139.812,139.714,139.796,58.69565217391086,54.99200287243576,46.332874579291776,-0.031088339926064367
2019-05-22 17:30:00,139.796,140.0,139.787,139.938,70.96440750212915,62.27195225916222,52.346850589384005,-0.020527223601570443
2019-05-22 18:00:00,139.938,139.944,139.76,139.792,74.98934356351101,68.21646774651673,46.56860755172904,-0.0156612402261658
2019-05-22 18:30:00,139.792,139.82399999999998,139.686,139.724,73.23529411764592,73.0630150610951,44.12553709564278,-0.013179183583156395
2019-05-22 19:00:00,139.724,139.732,139.658,139.714,62.2549019607838,70.1598465473133,43.761944424645606,-0.01101378554081675
2019-05-22 19:30:00,139.714,139.733,139.686,139.70600000000002,58.03921568627342,64.50980392156742,43.453466412698575,-0.009071242558055359
2019-05-22 20:00:00,139.70600000000002,139.733,139.681,139.72,57.843137254901336,59.379084967319244,44.19481908190569,-0.0067344850652634744
2019-05-22 20:30:00,139.72,139.74200000000002,139.688,139.726,56.58961243360178,57.49065512492522,44.53046494001636,-0.004343533860120596
2019-05-22 21:00:00,139.726,139.726,139.593,139.684,52.3912475752913,55.60799908793118,42.59899119184659,-0.003246729865242076
2019-05-22 21:30:00,139.684,139.726,139.623,139.704,46.30415410336442,51.76167137075222,43.84799070782434,-0.0014932599175946082
