time,open,high,low,close,Basis,Upper,Lower,Volume,Volume MA,VWMA,VWAP,VWMA 20,VWMA 50,VWMA 200,SMA 20,SMA 50,SMA 200,S/R,SR,%K,%D,RSI,Plot,Plot,Bearish Divergence2
1531242000,147.444,147.786,147.286,147.353,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,144.606,147.274,80.91959532628199,78.8387543481856,59.74685097964972,0.08156045778073379,0.08156045778073379,NaN
1531256400,147.353,147.396,146.896,146.905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,144.606,147.274,66.70616113744086,75.72310914887161,52.05504761084821,0.06368167104438677,0.06368167104438677,NaN
1531270800,146.905,147.422,146.81,147.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,144.606,147.274,61.887835703001656,69.8378640555738,56.06595834090113,0.05612921918940955,0.05612921918940955,NaN
1531285200,147.2,147.504,147.177,147.363,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,144.606,147.274,62.08530805687195,63.5597682991038,58.149266205484075,0.0531243361501923,0.0531243361501923,NaN
1531299600,147.363,147.567,147.164,147.418,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,144.606,147.274,72.21563981042662,65.39626119009905,58.85818342897089,0.05075735600288306,0.05075735600288306,NaN
1531314000,147.418,148.016,147.33,147.937,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,144.606,147.274,82.60483836246213,72.30192874325256,64.90025379405924,0.06146474399415208,0.06146474399415208,NaN
1531328400,147.937,148.134,147.744,147.902,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,144.606,147.274,87.33834620443425,80.71960812577332,64.21535473274656,0.06713519413088354,0.06713519413088354,NaN
1531342800,147.902,148.11,147.8,148.065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,144.606,147.933,93.48399384128804,87.80905946939379,66.0141532229695,0.0741389466515911,0.0741389466515911,NaN
1531357200,148.065,148.296,147.919,148.194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,144.606,147.933,92.57612604561156,91.13282203044359,67.4103674253328,0.08111897063028628,0.08111897063028628,NaN
1531371600,148.194,148.588,148.158,148.468,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,144.606,148.194,94.14345234107826,93.40119074265827,70.20981708310839,0.09186432597680577,0.09186432597680577,NaN
1531386000,148.468,148.896,148.423,148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,144.606,148.4,93.12924593811805,93.28294144160161,72.79953659969463,0.10554453320002982,0.10554453320002982,NaN
1531400400,148.75,148.904,148.582,148.654,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,144.606,148.566,91.43764314897459,92.90344714272261,70.55105227805004,0.11101530169382673,0.11101530169382673,NaN
1531414800,148.654,148.738,148.558,148.608,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,144.606,148.566,88.97548673514542,91.180791940745,69.44425306456998,0.11133836205540137,0.11133836205540137,NaN
1531429200,148.608,148.623,148.323,148.525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,144.606,148.566,85.27539000318386,88.5628399624336,67.3899458212781,0.10661921861623186,0.10661921861623186,0.10661921861623186
1531443600,148.525,148.604,148.4,148.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,144.606,148.566,81.23209169054472,85.16098947629031,64.30470925924132,0.0968874565421825,0.0968874565421825,NaN
1531458000,148.4,148.416,147.88,148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,144.606,148.566,71.5536453358805,79.35370900986868,55.54180593281039,0.0759439933038284,0.0759439933038284,NaN
1531472400,148,148.146,147.65,148.017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,148,148.566,60.59441864550072,71.12671855730763,55.817374939237034,0.05789321077836318,0.05789321077836318,NaN
1531486800,148.017,148.676,148.017,148.622,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,148,148.566,63.215042431029396,65.12103547080251,64.2985423827273,0.05827424880611798,0.05827424880611798,NaN
1531501200,148.622,148.742,148.512,148.694,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,148,148.566,73.15809587794007,65.65585231815571,65.15577124220454,0.05851423628458896,0.05851423628458896,NaN
1531688400,148.694,148.913,148.458,148.874,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,148,148.566,89.1211377141078,75.16475867435807,67.2715075041603,0.06154362584008399,0.06154362584008399,NaN
1531702800,148.874,148.998,148.814,148.918,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,148,148.566,92.54519719771912,84.94147692992131,67.78642127052102,0.06298766751697038,0.06298766751697038,NaN
1531717200,148.918,149.122,148.791,149.066,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,148,148.566,95.72434936242452,92.46356142474946,69.52330252323206,0.06597044711539946,0.06597044711539946,NaN
1531731600,149.066,149.32,148.912,148.935,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,148,149.066,89.06901395248484,92.4461868375418,66.12478369236726,0.06252562272104334,0.06252562272104334,NaN
1531746000,148.935,149.108,148.526,148.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,148,149.066,77.07519743122442,87.28952024871023,58.6948760084332,0.04914389659684559,0.04914389659684559,NaN
1531760400,148.62,148.682,148.534,148.618,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,148,149.066,64.33133732534941,76.82518290301853,58.649816138522525,0.03671712050858578,0.03671712050858578,NaN
1531774800,148.618,148.829,148.602,148.774,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,148,149.066,61.117764471057946,67.50809974254291,61.15480790932234,0.029495965081136166,0.029495965081136166,NaN
1531789200,148.774,148.954,148.69,148.862,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,148,149.066,65.94810379241507,63.79906852960645,62.53364531270294,0.024582513732924527,0.024582513732924527,NaN
1531803600,148.862,149.096,148.628,149.008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,148,149.066,73.73253493013999,66.93280106453665,64.76807659368961,0.02310143516781693,0.02310143516781693,NaN
1531818000,149.008,149.038,148.092,148.202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,148,149.066,62.31536926147717,67.33200266134305,47.814767498958055,-0.001465262354782726,-0.001465262354782726,NaN
1531832400,148.202,148.66,148.109,148.234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,148,149.066,49.78043912175681,61.94278110445697,48.392340999483835,-0.020878766703704144,-0.020878766703704144,NaN
1531846800,148.234,148.367,147.588,148.039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,148,149.066,31.354404355261675,47.81673757949753,45.115504508910846,-0.042114515045071355,-0.042114515045071355,NaN
1531861200,148.039,148.237,147.931,148.172,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,148,149.066,31.57585521797057,37.57023289832866,47.71595752333802,-0.05553032737284136,-0.05553032737284136,NaN
1531875600,148.172,148.172,148.022,148.067,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,148,149.066,29.137798306389687,30.68935262653962,45.86824746408469,-0.06908027115213355,-0.06908027115213355,NaN
1531890000,148.067,148.163,147.096,147.358,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,148,149.066,24.384903162920313,28.36618556242583,35.7902085960838,-0.09883944788997678,-0.09883944788997678,NaN
1531904400,147.358,147.418,146.872,147.113,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,148,149.066,16.427078642298387,23.316593370535102,33.08500693959812,-0.12811128348101614,-0.12811128348101614,NaN
1531918800,147.113,147.404,147.058,147.329,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,147.096,149.066,13.431215811664165,18.081065872293262,37.56556347678554,-0.14401066593927264,-0.14401066593927264,NaN
1531933200,147.329,147.67,147.253,147.476,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,147.096,149.066,18.5085314189277,16.122275290962392,40.48618051748235,-0.15108806014631015,-0.15108806014631015,NaN
1531947600,147.476,147.594,147.366,147.379,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,147.096,149.066,22.825861868293554,18.255203032960782,39.18363118341992,-0.15775305327718814,-0.15775305327718814,NaN
1531962000,147.379,147.48,147.272,147.428,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,147.096,149.066,24.936428317095118,22.090273868104436,40.22975109289187,-0.15998396297558964,-0.15998396297558964,NaN
1531976400,147.428,147.49,146.686,146.934,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,147.096,149.066,19.362406340487073,22.37489884195756,33.89889949680983,-0.17337721066419154,-0.17337721066419154,NaN
1531990800,146.934,147.05,146.56,146.598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,147.098,149.066,12.262959714822765,18.853931457467297,30.395272668802875,-0.19088478090914773,-0.19088478090914773,NaN
1532005200,146.598,146.882,146.502,146.601,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,146.598,149.066,5.230888211142504,12.285418088816428,30.464377156794782,-0.20206290390635062,-0.20206290390635062,NaN
1532019600,146.601,146.605,146.167,146.372,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,146.601,149.066,4.541744223468324,7.345197383143513,28.165655971564973,-0.21435531013198533,-0.21435531013198533,NaN
1532034000,146.372,146.574,146.27,146.498,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,146.601,149.066,9.05742150097497,6.276684645194249,31.239980650151693,-0.21763184849709352,-0.21763184849709352,NaN
1532048400,146.498,146.586,145.982,146.221,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,146.601,149.066,11.28904954567547,8.296071756705237,28.365845167076856,-0.224687134308254,-0.224687134308254,NaN
1532062800,146.221,146.48,146.097,146.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,146.601,149.066,13.844845042472931,11.397105363040106,31.053896865406358,-0.22403724964165067,-0.22403724964165067,NaN
1532077200,146.33,146.663,146.126,146.212,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,146.601,149.066,12.344900618869602,12.492931735671652,29.752295064060874,-0.22348136637939803,-0.22348136637939803,NaN
1532091600,146.212,146.628,146.159,146.522,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,146.601,149.066,19.4755178535209,15.221754504953461,37.19944176019472,-0.2113457675145228,-0.2113457675145228,NaN
1532106000,146.522,146.548,146.295,146.353,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,146.601,149.066,21.504938529146887,17.775119000511445,35.01981887808354,-0.2033060778942547,-0.2033060778942547,NaN
1532293200,146.353,146.436,145.731,145.862,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,146.601,149.066,20.24175137914948,20.407402587271406,29.59439290473692,-0.20722098325571542,-0.20722098325571542,NaN
1532307600,145.862,146.042,145.704,145.808,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.862,149.066,11.412459437693078,17.71971644866213,29.06114444374397,-0.20845521596948766,-0.20845521596948766,NaN
1532322000,145.808,146.03,145.72,145.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.862,149.066,5.877948434966772,12.510719750602092,28.977840205174374,-0.20627077605852026,-0.20627077605852026,NaN
1532336400,145.8,146.178,145.68,146.112,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.862,149.066,11.581729598388277,9.624045823681692,36.609638834159675,-0.19273455938685802,-0.19273455938685802,NaN
1532350800,146.112,146.16,145.874,146.046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.862,149.066,18.65262391989074,12.037433984414244,35.7348582876205,-0.18076665502635464,-0.18076665502635464,NaN
1532365200,146.046,146.088,145.851,145.883,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.862,149.066,22.490416972281363,17.574923496852445,33.59952734926895,-0.17277221784714494,-0.17277221784714494,NaN
1532379600,145.883,146.083,145.7,145.717,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.862,149.066,15.789278464800097,18.977439785656383,31.532989153439402,-0.1680132085100334,-0.1680132085100334,NaN
1532394000,145.717,145.822,145.464,145.724,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.862,149.066,14.11241473610491,17.464036724394436,31.723691017895973,-0.16110245940311055,-0.16110245940311055,NaN
1532408400,145.724,145.955,145.538,145.879,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.862,149.066,20.02030062918325,16.6406646100284,35.976090925115955,-0.1485708768705799,-0.1485708768705799,NaN
1532422800,145.879,145.911,145.752,145.818,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.862,149.066,28.607172643869458,20.91329600305152,35.050869500138276,-0.13767185311208976,-0.13767185311208976,NaN
1532437200,145.818,146.331,145.801,146.202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.862,149.066,41.89602446483148,30.174499245960376,44.69347035355513,-0.11612427141074833,-0.11612427141074833,NaN
1532451600,146.202,146.25,146.003,146.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.862,146.152,50.46172497699991,40.321640695232595,44.03344671571745,-0.09798362401809624,-0.09798362401809624,NaN
1532466000,146.166,146.402,146.114,146.345,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.862,146.152,67.71121127503186,53.356320238953394,48.13479563839062,-0.07692785985674178,-0.07692785985674178,NaN
1532480400,146.345,146.466,146.222,146.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.862,146.328,73.34181828453247,63.838251512187064,46.19974218390289,-0.061337713397094484,-0.061337713397094484,NaN
1532494800,146.25,146.502,146.18,146.331,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.862,146.328,81.08072935459109,74.04458630471747,48.11497664649908,-0.04545803561032852,-0.04545803561032852,NaN
1532509200,146.331,146.382,146.016,146.178,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.862,146.328,76.91841750025846,77.11365504645966,44.8660038465297,-0.03592737866790163,-0.03592737866790163,NaN
1532523600,146.178,146.28,145.78,145.947,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.862,146.328,66.28131021194508,74.7601523555972,40.42739581026152,-0.03357884306518527,-0.03357884306518527,NaN
1532538000,145.947,146.528,145.776,146.383,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.862,146.328,67.2300331754243,70.14325362920827,50.40117954428561,-0.018780260991073605,-0.018780260991073605,NaN
1532552400,146.383,146.536,146.194,146.246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.862,146.328,68.6172445175581,67.37619596830815,47.698839860264336,-0.01005578642329974,-0.01005578642329974,NaN
1532566800,146.246,146.41,146.199,146.266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.862,146.328,78.04445816032664,71.29724528443535,48.136018769147675,-0.001935504296198376,-0.001935504296198376,NaN
1532581200,146.266,146.274,145.874,145.915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.862,146.328,63.277363184079285,69.97968862065368,41.56885631835808,-0.004456077072468534,-0.004456077072468534,NaN
1532595600,145.915,146.21,145.89,146.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.862,146.328,56.06231118954285,65.79471084464859,44.69414430941427,-0.002042563617336568,-0.002042563617336568,NaN
1532610000,146.05,146.118,145.806,145.875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.862,146.328,36.35409208100385,51.89792215154099,41.58879168919527,-0.004226595547974887,-0.004226595547974887,NaN
1532624400,145.875,145.987,145.768,145.825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.862,146.328,24.804418573540875,39.07360728136152,40.71829618653636,-0.006560459936128582,-0.006560459936128582,NaN
1532638800,145.825,145.828,145.572,145.614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.862,146.328,9.155832327743491,23.438114327428405,37.181468498277475,-0.01332830695668219,-0.01332830695668219,NaN
1532653200,145.614,145.616,145.402,145.514,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.713,146.328,7.218421560968636,13.726224154083333,35.60307932015712,-0.020420788874448148,-0.020420788874448148,NaN
1532667600,145.514,145.668,145.335,145.572,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.713,146.328,11.322315017810574,9.232189635506566,37.2664912499831,-0.023367424759278943,-0.023367424759278943,NaN
1532682000,145.572,145.676,145.36,145.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.713,146.328,12.784270995021494,10.4416691912659,35.04765959029757,-0.02818186034991438,-0.02818186034991438,NaN
1532696400,145.44,145.72,145.344,145.354,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.713,146.328,10.019428254232297,11.375338089020453,33.6422587787188,-0.03311406031316544,-0.03311406031316544,NaN
1532710800,145.354,145.586,145.275,145.492,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.713,146.328,9.17776467447218,10.660487974574322,37.942573659743836,-0.03198390543649088,-0.03198390543649088,NaN
1532898000,145.492,145.618,145.396,145.554,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.713,146.328,13.63862566726123,10.9452728653209,39.82922460316569,-0.028210780808406166,-0.028210780808406166,NaN
1532912400,145.554,145.668,145.482,145.577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.713,146.328,21.0943695479771,14.636919963235835,40.55126458617639,-0.023492182946542095,-0.023492182946542095,NaN
1532926800,145.577,145.884,145.534,145.801,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.713,146.328,30.806052115829328,21.84634911035489,47.19694639174242,-0.012667250865747659,-0.012667250865747659,NaN
1532941200,145.801,145.81,145.581,145.769,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.713,146.328,39.91410280463617,30.604841489479867,46.398966634730215,-0.0042001608094581755,-0.0042001608094581755,NaN
1532955600,145.769,145.929,145.71,145.76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.713,146.328,49.22157317941967,39.98057603329406,46.16256790022315,0.002923537952324695,0.002923537952324695,NaN
1532970000,145.76,145.884,145.744,145.866,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.713,146.328,57.14262292309888,48.75943296905058,49.430503629385846,0.012000762985817703,0.012000762985817703,NaN
1532984400,145.866,145.913,145.649,145.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.713,146.328,60.5564768519335,55.640224318149684,44.840178872786105,0.015082296844860066,0.015082296844860066,NaN
1532998800,145.7,146.164,145.374,145.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.713,146.328,63.700869899059825,60.46665655802974,48.559082501111405,0.02119432922120279,0.02119432922120279,NaN
1533013200,145.82,146.819,145.82,146.656,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.713,146.328,70.14628443756317,64.8012103961845,65.83875428186802,0.04893246106751886,0.04893246106751886,NaN
1533027600,146.656,146.862,146.517,146.551,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.713,146.382,77.05037289976455,70.29917574546153,62.977352222056034,0.06752874784232726,0.06752874784232726,NaN
1533042000,146.551,147.014,146.468,146.762,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.713,146.382,85.11839832413095,77.43835188715191,66.16011317818949,0.08725614642422214,0.08725614642422214,NaN
1533056400,146.762,146.863,146.666,146.831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.713,146.382,85.12963351478334,82.43280157955864,67.15451862943678,0.10366987729911581,0.10366987729911581,NaN
1533070800,146.831,146.856,146.522,146.699,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.713,146.382,85.623921794134,85.29065121101512,63.32104739867138,0.11176969654842883,0.11176969654842883,NaN
1533085200,146.699,146.79,146.55,146.742,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.713,146.382,84.92582878675177,85.22646136522205,64.04116233802198,0.11798122161676836,0.11798122161676836,NaN
1533099600,146.742,147.148,146.64,146.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.713,146.382,83.20999171866406,84.58658076651562,66.17032535376363,0.12488600666206603,0.12488600666206603,NaN
1533114000,146.87,147.074,146.772,147.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.713,146.382,87.8574898488557,85.33110345142286,69.29116523634386,0.134231319955327,0.134231319955327,NaN
1533128400,147.074,147.082,146.436,146.493,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.713,146.382,81.07854190154116,84.048674489686,54.00939605796402,0.12402762388237287,0.12402762388237287,NaN
1533142800,146.493,146.683,146.318,146.642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.713,146.382,76.79443818113515,81.91015664384302,56.64986489141618,0.118524718843174,0.118524718843174,NaN
1533157200,146.642,146.664,146.474,146.576,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.713,146.382,67.43705373919568,75.10334460728967,55.13971924836449,0.11090026720757959,0.11090026720757959,NaN
1533171600,146.576,146.598,146.116,146.212,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.713,146.382,62.15708380308132,68.79619190780306,47.60278915946198,0.09364750450054063,0.09364750450054063,NaN
1533186000,146.212,146.278,145.936,145.955,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.713,146.382,49.24840285606924,59.614180132781094,43.12115179751385,0.07206077741272202,0.07206077741272202,NaN
1533200400,145.955,146.328,145.01,145.373,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.955,146.382,32.3224035359518,47.909296731699804,35.069146480092286,0.03863590154489932,0.03863590154489932,NaN
1533214800,145.373,145.581,145.188,145.486,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.398,146.382,23.99770935126781,35.189505247761964,37.50904089447604,0.015355908145077174,0.015355908145077174,NaN
1533229200,145.486,145.54,145.299,145.344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.398,146.382,18.288119738072886,24.86941087509651,35.69390729217996,-0.0065785701240122785,-0.0065785701240122785,NaN
1533243600,145.344,145.508,145.288,145.458,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.398,146.382,19.61334580604931,20.63305829846235,38.276319934086544,-0.020183301230526515,-0.020183301230526515,NaN
1533258000,145.458,145.472,145.24,145.414,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.398,146.382,18.490801371998757,18.797422305372663,37.64790451340176,-0.031370282159733615,-0.031370282159733615,NaN
1533272400,145.414,145.494,145.019,145.163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.398,146.382,15.668849391955371,17.92433219000016,34.198605938403745,-0.04609121819249501,-0.04609121819249501,NaN
1533286800,145.163,145.55,145.036,145.076,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.398,146.382,9.713127533520632,14.624259432490602,33.0677057923175,-0.0588637878127348,-0.0588637878127348,NaN
1533301200,145.076,145.091,144.517,144.826,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.398,146.382,7.430000528814232,10.93732581809576,29.997891994525446,-0.07430874895967482,-0.07430874895967482,NaN
