time,open,high,low,close,vwma,S/R,SR,volume,sent_30,RSI
2019-02-04 08:00:00,143.70999999999995,143.872,143.69699999999997,143.72699999999998,143.3927433388975,143.13199999999995,144.778,12143,0.026770194885243487,77.39605680340095
2019-02-04 08:30:00,143.72699999999998,143.74499999999995,143.58599999999996,143.613,143.44978686625117,143.13199999999995,144.778,8892,0.025016627605720796,66.39181894415694
2019-02-04 09:00:00,143.613,143.664,143.381,143.463,143.4663036768301,143.13199999999995,144.778,10547,0.0188604912857131,55.25878448702755
2019-02-04 09:30:00,143.463,143.559,143.39499999999995,143.539,143.47962756724309,143.13199999999995,144.778,7454,0.01549562845893346,59.009302937736656
2019-02-04 10:00:00,143.539,143.56599999999997,143.33999999999997,143.434,143.49119650902873,143.13199999999995,144.778,9543,0.009448065599473088,52.465667169254864
2019-02-04 10:30:00,143.434,143.509,143.37699999999995,143.41199999999995,143.496571701008,143.13199999999995,144.778,6965,0.003658281771627886,51.184933457269146
2019-02-04 11:00:00,143.41199999999995,143.49599999999995,143.40499999999997,143.41199999999995,143.50040148675347,143.13199999999995,144.778,5606,-0.001243753811826842,51.184933457269146
2019-02-04 11:30:00,143.41199999999995,143.57,143.409,143.51399999999995,143.50910211765856,143.13199999999995,144.778,7683,-0.0026162691788136627,56.84891949513234
2019-02-04 12:00:00,143.51399999999995,143.595,143.47699999999998,143.55700000000002,143.51720274345502,143.13199999999995,144.778,5501,-0.0028221201664905553,59.00824336370489
2019-02-04 12:30:00,143.55700000000002,143.58999999999997,143.43099999999995,143.559,143.52630799078673,143.13199999999995,144.778,7249,-0.0032275108383006124,59.110733401872956
2019-02-04 13:00:00,143.559,143.57399999999996,143.39399999999995,143.515,143.53071493016805,143.13199999999995,144.778,7407,-0.005025195349544431,55.805015983176744
2019-02-04 13:30:00,143.515,143.594,143.428,143.59099999999995,143.53863437914674,143.13199999999995,144.778,7829,-0.004625287660367322,59.96928106670889
2019-02-04 14:00:00,143.59099999999995,143.66899999999995,143.523,143.611,143.54764014703198,143.13199999999995,144.778,10276,-0.0040395923060017325,61.01043481037329
2019-02-04 14:30:00,143.611,143.797,143.54899999999995,143.796,143.5696259007495,143.13199999999995,144.778,11397,0.001148151326852337,69.03349548256672
2019-02-04 15:00:00,143.796,144.17700000000002,143.75,143.93599999999995,143.61657142405858,143.13199999999995,144.778,19692,0.008607083005332777,73.48076690467968
2019-02-04 15:30:00,143.93599999999995,144.077,143.85,143.981,143.65146293143601,143.13199999999995,144.778,15577,0.01513489162829876,74.73668398452618
2019-02-04 16:00:00,143.981,144.01799999999997,143.64600000000002,143.68099999999995,143.6556343156711,143.13199999999995,144.778,13242,0.011491481090281752,55.77317184339508
2019-02-04 16:30:00,143.68099999999995,143.75,143.642,143.684,143.65930949353108,143.13199999999995,144.778,7394,0.008206362578748377,55.89369494782358
2019-02-04 17:00:00,143.684,143.7,143.47199999999995,143.505,143.65657787129732,143.13199999999995,144.778,7032,0.0003236382876350141,47.56481197911853
2019-02-04 17:30:00,143.505,143.53099999999995,143.338,143.362,143.64364102223539,143.13199999999995,144.778,6825,-0.010027442400368708,42.1598715878095
2019-02-04 18:00:00,143.362,143.42999999999995,143.201,143.409,143.62913476009948,143.13199999999995,144.778,7007,-0.016982089616510126,44.39630157754653
2019-02-04 18:30:00,143.409,143.422,143.295,143.31799999999996,143.62307322152188,143.13199999999995,144.778,3932,-0.02491654420363787,41.08402028592191
2019-02-04 19:00:00,143.31799999999996,143.326,143.218,143.237,143.62478002884995,143.13199999999995,144.778,3616,-0.03320443979221774,38.341924411239106
2019-02-04 19:30:00,143.237,143.385,143.22,143.36999999999995,143.6228000358021,143.13199999999995,144.778,3812,-0.03582945161109763,44.85072295168254
2019-02-04 20:00:00,143.36999999999995,143.38,143.30200000000002,143.32199999999997,143.62829121428194,143.13199999999995,144.778,3049,-0.03890163660843121,43.083090396156386
2019-02-04 20:30:00,143.32199999999997,143.344,143.29,143.33499999999995,143.630681405285,143.13199999999995,144.778,3849,-0.040606950261385916,43.72991556255997
2019-02-04 21:00:00,143.33499999999995,143.35799999999998,143.30700000000002,143.34599999999998,143.63431268503246,143.13199999999995,144.778,2333,-0.04126348507172081,44.30665929432704
2019-02-04 21:30:00,143.34599999999998,143.35199999999998,143.21599999999995,143.249,143.63170780071061,143.13199999999995,144.778,3416,-0.04400388330030498,40.37660254458307
2019-02-04 22:00:00,143.249,143.26899999999995,143.178,143.202,143.61684570233592,143.13199999999995,144.778,6183,-0.04694952029891535,38.59044245566935
2019-02-04 22:30:00,143.202,143.33399999999997,143.154,143.256,143.6103563574062,143.13199999999995,144.778,3818,-0.04725705736679081,41.777306152459175
2019-02-04 23:00:00,143.256,143.34799999999996,143.256,143.34799999999996,143.60924566963058,143.13199999999995,144.778,3300,-0.04446639069973688,46.83903766807935
2019-02-04 23:30:00,143.34799999999996,143.363,143.25699999999995,143.266,143.60084578957094,143.13199999999995,144.778,3832,-0.04400916371239602,43.231446726339904
2019-02-05 00:00:00,143.266,143.46599999999995,143.266,143.45299999999997,143.59372343811214,143.13199999999995,144.778,5803,-0.03807516027030988,52.26150381140992
2019-02-05 00:30:00,143.45299999999997,143.457,143.321,143.39399999999995,143.56741404320783,143.13199999999995,144.778,5475,-0.03462942716795482,49.581722417818014
2019-02-05 01:00:00,143.39399999999995,143.39700000000002,143.339,143.39,143.49835238383494,143.13199999999995,144.778,2803,-0.031670673230545,49.39679177833503
2019-02-05 01:30:00,143.39,143.475,143.374,143.446,143.42122955749426,143.13199999999995,144.778,2374,-0.027502841223755056,52.09091736153104
2019-02-05 02:00:00,143.446,143.45600000000002,143.415,143.446,143.38261614401736,143.13199999999995,144.778,1969,-0.02396960927147547,52.09091736153107
2019-02-05 02:30:00,143.446,143.457,143.41299999999995,143.43200000000002,143.35658368404282,143.13199999999995,144.778,1786,-0.02135672349088629,51.29903915593072
2019-02-05 03:00:00,143.43200000000002,143.43200000000002,143.374,143.38899999999995,143.34339339901857,143.13199999999995,144.778,1140,-0.020278093036308276,48.843061746001396
2019-02-05 03:30:00,143.38899999999995,143.43200000000002,143.36,143.36,143.34242927678804,143.13199999999995,144.778,3414,-0.02002217914546521,47.20176320058223
2019-02-05 04:00:00,143.36,143.369,143.279,143.31599999999997,143.33455679073268,143.13199999999995,144.778,2822,-0.020808228895494385,44.744971682333116
2019-02-05 04:30:00,143.31599999999997,143.32999999999996,143.26399999999995,143.26899999999995,143.33303355505242,143.13199999999995,144.778,2558,-0.022464602427687587,42.217246520461934
2019-02-05 05:00:00,143.26899999999995,143.29399999999995,143.232,143.232,143.33559683106492,143.13199999999995,144.778,1775,-0.024491558404085755,40.287736529027576
2019-02-05 05:30:00,143.232,143.25099999999995,143.129,143.184,143.3273336130911,143.13199999999995,144.778,2642,-0.0270627709947884,37.86964593008971
2019-02-05 06:00:00,143.184,143.319,143.17700000000002,143.31799999999996,143.32716157463474,143.13199999999995,144.778,2926,-0.025079732637833384,47.36706373457195
2019-02-05 06:30:00,143.31799999999996,143.375,143.30499999999995,143.349,143.3274885067539,143.13199999999995,144.778,2320,-0.02237161972840795,49.29800190849683
2019-02-05 07:00:00,143.349,143.35799999999998,143.266,143.29799999999997,143.32476459890415,143.13199999999995,144.778,4529,-0.021355846245641564,46.28926495776536
2019-02-05 07:30:00,143.29799999999997,143.36499999999995,143.259,143.309,143.3275039182575,143.13199999999995,144.778,4887,-0.019984990960294158,47.040039857102
2019-02-05 08:00:00,143.309,143.38,143.17,143.273,143.33066607422003,143.13199999999995,144.778,10157,-0.019625706218909304,44.83139736491556
2019-02-05 08:30:00,143.273,143.33599999999996,143.21699999999996,143.25099999999995,143.32766193006157,143.13199999999995,144.778,6325,-0.01967192017979323,43.48761722531085
2019-02-05 09:00:00,143.25099999999995,143.55999999999997,143.22099999999998,143.52499999999995,143.34765789135108,143.13199999999995,144.778,8219,-0.01201396000555978,59.69245945977252
2019-02-05 09:30:00,143.52499999999995,143.52999999999997,143.122,143.189,143.3296951954746,143.13199999999995,144.778,11662,-0.015003591603699344,43.29675903182087
2019-02-05 10:00:00,143.189,143.23399999999995,143.13299999999995,143.18099999999995,143.30783677509518,143.13199999999995,144.778,8108,-0.017329521992986718,42.99396078909404
2019-02-05 10:30:00,143.18099999999995,143.201,143.034,143.064,143.28440373772878,143.13199999999995,144.778,6622,-0.02204674287802002,38.728117409843456
2019-02-05 11:00:00,143.064,143.095,142.914,143.00799999999995,143.25427486059127,143.13199999999995,144.778,9348,-0.026885903084336974,36.843822065486066
2019-02-05 11:30:00,143.00799999999995,143.06699999999995,142.89899999999997,143.05999999999997,143.23535173633078,143.13199999999995,144.778,7463,-0.02880923509585812,39.77408116557024
2019-02-05 12:00:00,143.05999999999997,143.08499999999995,143.00799999999995,143.071,143.2200996151587,143.13199999999995,144.778,7315,-0.02953724314709997,40.40399530127741
2019-02-05 12:30:00,143.071,143.094,142.994,143.023,143.203027791168,143.13199999999995,144.778,7782,-0.03091202581757157,38.511139524795034
2019-02-05 13:00:00,143.023,143.077,142.91,142.91099999999997,143.18166880679814,143.13199999999995,144.778,7966,-0.03448829177147417,34.45504971647884
2019-02-05 13:30:00,142.91099999999997,142.91099999999997,142.66,142.67600000000002,143.1238201927467,143.13199999999995,144.778,13551,-0.0430333052850069,27.831481161973638
2019-02-05 14:00:00,142.67600000000002,142.754,142.39399999999995,142.515,143.0548298330176,142.67600000000002,144.778,15118,-0.0532806193231954,24.374356705774645
2019-02-05 14:30:00,142.515,142.713,142.49200000000002,142.517,143.00741592222911,142.67600000000002,144.778,12294,-0.0602541374782776,24.499819653442568
2019-02-05 15:00:00,142.517,142.52399999999997,142.171,142.21599999999995,142.92454367768983,142.67600000000002,144.778,16892,-0.07275320748948508,19.3081386779035
2019-02-05 15:30:00,142.21599999999995,142.284,142.15699999999995,142.201,142.8760181149224,142.67600000000002,144.778,10737,-0.08157486366735905,19.09102667125552
2019-02-05 16:00:00,142.201,142.265,142.03599999999997,142.11399999999998,142.81968292589642,142.201,144.778,11842,-0.08931928540420954,17.838156475444013
2019-02-05 16:30:00,142.11399999999998,142.38899999999995,142.11,142.387,142.7949029879597,142.201,144.778,7974,-0.0863276822918271,32.751849963995426
2019-02-05 17:00:00,142.387,142.41899999999995,142.32199999999997,142.36700000000002,142.76967017617613,142.201,144.778,5888,-0.08294868703346298,32.289439580987924
2019-02-05 17:30:00,142.36700000000002,142.36700000000002,142.24599999999995,142.30100000000002,142.74325213006196,142.201,144.778,5107,-0.08053966314506937,30.746712674488858
2019-02-05 18:00:00,142.30100000000002,142.391,142.259,142.38899999999995,142.70404737012228,142.201,144.778,5347,-0.07472657493548249,35.192773523518035
2019-02-05 18:30:00,142.38899999999995,142.41,142.34099999999995,142.386,142.67705852072842,142.201,144.778,4734,-0.0688012551405659,35.11001945685497
2019-02-05 19:00:00,142.386,142.43099999999995,142.35299999999995,142.36399999999998,142.6323188277924,142.201,144.778,3331,-0.06337477513372272,34.469898617949966
2019-02-05 19:30:00,142.36399999999998,142.50099999999995,142.363,142.49200000000002,142.59087642788944,142.201,144.778,4513,-0.054341328456216725,41.1883090850964
2019-02-05 20:00:00,142.49200000000002,142.505,142.451,142.47199999999995,142.56010494560132,142.201,144.778,2910,-0.04663988790167181,40.489793713648254
2019-02-05 20:30:00,142.47199999999995,142.47299999999996,142.387,142.44,142.5366002747246,142.201,144.778,4416,-0.04040555029182325,39.340202948106594
2019-02-05 21:00:00,142.44,142.475,142.386,142.46200000000002,142.50760116772284,142.201,144.778,2049,-0.03393536531706673,40.589084732697074
2019-02-05 21:30:00,142.46200000000002,142.47199999999995,142.38,142.38,142.4775784943709,142.201,144.778,3831,-0.030189514422040625,37.4908025432408
2019-02-05 22:00:00,142.38,142.41099999999997,142.278,142.379,142.44587753626004,142.201,144.778,4432,-0.026416608431786115,37.453255813199895
2019-02-05 22:30:00,142.379,142.46200000000002,142.27200000000002,142.44299999999996,142.41503189695283,142.201,144.778,2944,-0.020915134881377084,41.49183426042668
2019-02-05 23:00:00,142.44299999999996,142.504,142.422,142.46200000000002,142.38900930909628,142.201,144.778,4961,-0.01537098682163909,42.675215170311816
2019-02-05 23:30:00,142.46200000000002,142.47799999999995,142.41,142.451,142.36366397447108,142.201,144.778,7000,-0.010689798588076059,42.143761828166475
2019-02-06 00:00:00,142.451,142.452,142.35799999999998,142.41899999999995,142.34800257318906,142.201,144.778,5489,-0.007318856612702512,40.561264851394576
2019-02-06 00:30:00,142.41899999999995,142.49499999999995,142.31799999999996,142.32,142.32945354080678,142.201,144.778,4686,-0.006830506605660452,36.051048363659895
2019-02-06 01:00:00,142.32,142.409,142.27399999999997,142.32199999999997,142.34723026340484,142.201,144.778,3957,-0.005852210859054546,36.20537804214257
2019-02-06 01:30:00,142.32199999999997,142.50199999999995,142.22099999999998,142.48899999999998,142.37447039609074,142.201,144.778,8984,-4.140978377831228e-05,47.58101639779192
2019-02-06 02:00:00,142.48899999999998,142.517,142.04899999999995,142.08599999999996,142.3708521954522,142.201,144.778,12004,-0.0059996223208495245,32.51380779228546
2019-02-06 02:30:00,142.08599999999996,142.26299999999995,142.07999999999996,142.10299999999995,142.34647091538403,142.201,144.778,9143,-0.00963003874568169,33.47086852657931
2019-02-06 03:00:00,142.10299999999995,142.202,142.1,142.165,142.33777719321725,142.201,144.778,4324,-0.010173166798144728,36.98100114503456
2019-02-06 03:30:00,142.165,142.23,142.14999999999995,142.20999999999995,142.3355698490585,142.201,144.778,3237,-0.00876700063574426,39.476962710345504
2019-02-06 04:00:00,142.20999999999995,142.303,142.19099999999997,142.279,142.33052410450466,142.201,144.778,3949,-0.005217379347203038,43.19227281122354
2019-02-06 04:30:00,142.279,142.27999999999997,142.20299999999997,142.21699999999996,142.3243036248441,142.201,144.778,3127,-0.0036045496384351774,40.77042486358347
2019-02-06 05:00:00,142.21699999999996,142.247,142.19299999999996,142.23999999999995,142.32097210774182,142.201,144.778,2315,-0.0012197243679599734,42.06813926250935
2019-02-06 05:30:00,142.23999999999995,142.253,142.171,142.18200000000002,142.30964123122953,142.201,144.778,2276,-0.00046586438285498016,39.70560988175786
2019-02-06 06:00:00,142.18200000000002,142.20600000000002,142.105,142.134,142.29866706751847,142.201,144.778,3337,-0.0007197085215332745,37.812992223437796
2019-02-06 06:30:00,142.134,142.226,142.11700000000002,142.194,142.2885321526361,142.201,144.778,3266,0.0011714604028446873,41.56268727287789
2019-02-06 07:00:00,142.194,142.2,141.815,141.88199999999995,142.24998673394302,142.201,144.778,8803,-0.0053712465210475615,31.071104570077324
2019-02-06 07:30:00,141.88199999999995,141.95,141.756,141.86499999999995,142.21942602493755,142.201,144.778,7065,-0.010370598624374757,30.61759395286659
2019-02-06 08:00:00,141.86499999999995,142.14,141.80100000000002,142.04,142.1938503246687,142.201,144.778,12171,-0.008890735008160955,40.28074863934841
2019-02-06 08:30:00,142.04,142.137,141.97099999999998,142.08599999999996,142.17881083220078,142.201,144.778,9937,-0.00589236966948839,42.545889162879774
2019-02-06 09:00:00,142.08599999999996,142.238,142.017,142.21200000000002,142.16953656633225,142.201,144.778,7953,0.0004039547402765187,48.32736602239906
2019-02-06 09:30:00,142.21200000000002,142.279,142.16199999999995,142.166,142.15327488456998,142.201,144.778,6563,0.004503935667662856,46.48815335735085
2019-02-06 10:00:00,142.166,142.16899999999995,141.99599999999995,142.06599999999997,142.13580369691573,142.201,144.778,8413,0.0053693050544472145,42.68502313558294
2019-02-06 10:30:00,142.06599999999997,142.22299999999996,142.06099999999995,142.183,142.13166461812642,142.201,144.778,7072,0.009580601440144249,48.04090539354008
2019-02-06 11:00:00,142.183,142.23999999999995,142.10899999999995,142.172,142.12824608082434,142.201,144.778,7530,0.012854148623491045,47.590632417831955
2019-02-06 11:30:00,142.172,142.231,142.06699999999995,142.137,142.1039022161167,142.201,144.778,7833,0.014692725465819456,46.10976013580419
2019-02-06 12:00:00,142.137,142.218,142.064,142.207,142.11050287485818,142.201,144.778,5866,0.018224258436388332,49.49467666171013
2019-02-06 12:30:00,142.207,142.256,142.11700000000002,142.164,142.1133246675374,142.201,144.778,5052,0.019948551472820486,47.52011618727222
2019-02-06 13:00:00,142.164,142.315,142.14299999999997,142.25,142.12011661094792,142.201,144.778,7774,0.023726350148738858,51.67270662509375
2019-02-06 13:30:00,142.25,142.34699999999995,142.201,142.30999999999997,142.1316349478026,142.201,144.778,9400,0.02832569089984505,54.384615292683314
2019-02-06 14:00:00,142.30999999999997,142.42299999999997,142.28699999999995,142.408,142.14750652787632,142.201,144.778,9896,0.03450737233196355,58.482616404165505
2019-02-06 14:30:00,142.408,142.45299999999997,142.27399999999997,142.30499999999995,142.15820133373168,142.201,144.778,11135,0.036365732838505915,53.084702536526
2019-02-06 15:00:00,142.30499999999995,142.30700000000002,142.11499999999995,142.178,142.15827043285827,142.201,144.778,10093,0.03417507994833621,47.28894794044654
2019-02-06 15:30:00,142.178,142.38899999999995,142.17700000000002,142.349,142.16992030861186,142.201,144.778,10005,0.036929650802339065,54.4932726231829
2019-02-06 16:00:00,142.349,142.37699999999995,142.08399999999997,142.13199999999995,142.16812072446595,142.201,144.778,11082,0.03296517210874053,45.91675327523777
2019-02-06 16:30:00,142.13199999999995,142.20899999999997,142.09099999999995,142.183,142.16819717622948,142.201,144.778,6555,0.031089843653510862,47.9886193956255
2019-02-06 17:00:00,142.183,142.19899999999996,142.107,142.154,142.1830017181296,142.201,144.778,4483,0.02869084492513252,46.888653549774936
2019-02-06 17:30:00,142.154,142.213,142.128,142.14700000000002,142.19596450111524,142.201,144.778,3840,0.026509442345449302,46.610929535424795
2019-02-06 18:00:00,142.14700000000002,142.32899999999995,142.129,142.26999999999995,142.211960288604,142.201,144.778,8767,0.028041533362775702,51.99180348620028
2019-02-06 18:30:00,142.26999999999995,142.33599999999996,142.236,142.284,142.22250302802803,142.201,144.778,5244,0.02947234390969672,52.57765971166642
2019-02-06 19:00:00,142.284,142.29399999999995,142.218,142.265,142.22412912255902,142.201,144.778,3789,0.029898033572827443,51.65634171889085
2019-02-06 19:30:00,142.265,142.29799999999997,142.2,142.27999999999997,142.22848226172218,142.201,144.778,4748,0.030446290585158464,52.365997456567676
2019-02-06 20:00:00,142.27999999999997,142.313,142.22099999999998,142.22199999999995,142.23773213359718,142.201,144.778,4479,0.029094506659957026,49.34943835074667
2019-02-06 20:30:00,142.22199999999995,142.261,142.21200000000002,142.231,142.24029608891018,142.201,144.778,3694,0.028092558984773697,49.8323695316691
2019-02-06 21:00:00,142.231,142.283,142.20899999999997,142.27100000000002,142.24457659798213,142.201,144.778,2202,0.028207696660885694,52.02187685211098
2019-02-06 21:30:00,142.27100000000002,142.309,142.16299999999995,142.17299999999997,142.24794831716298,142.201,144.778,5480,0.0254434785393842,46.650009090031155
2019-02-06 22:00:00,142.17299999999997,142.45399999999995,142.158,142.253,142.2499627874181,142.201,144.778,5624,0.02529706103287929,51.09003255164982
2019-02-06 22:30:00,142.253,142.25799999999995,142.136,142.17899999999997,142.25079709141198,142.201,144.778,4558,0.02300869339117892,47.17871198616131
2019-02-06 23:00:00,142.17899999999997,142.20299999999997,142.14,142.184,142.24792568182264,142.201,144.778,5715,0.02122434456737618,47.47133371656641
2019-02-06 23:30:00,142.184,142.285,142.16899999999995,142.255,142.2435343355479,142.201,144.778,4399,0.021639103263138518,51.573852127855254
2019-02-07 00:00:00,142.255,142.313,142.07,142.17999999999995,142.22688948749519,142.201,144.778,6429,0.019795558798981986,47.365572821016904
2019-02-07 00:30:00,142.17999999999995,142.21099999999996,142.094,142.129,142.21587510301725,142.201,144.778,4085,0.016871014517188213,44.694865965935065
2019-02-07 01:00:00,142.129,142.13799999999995,141.898,141.94099999999997,142.20233774946604,142.201,144.778,6911,0.00944046219466349,36.52021667875772
2019-02-07 01:30:00,141.94099999999997,142.01999999999995,141.91799999999995,142.003,142.18207662177446,142.201,144.778,3356,0.0053942773338248465,40.39219689510272
2019-02-07 02:00:00,142.003,142.00799999999995,141.89999999999995,142.00199999999995,142.1815987574069,142.201,144.778,3341,0.0023341513964802163,40.34944766654318
2019-02-07 02:30:00,142.00199999999995,142.094,141.96200000000002,142.06199999999995,142.17798449496726,142.201,144.778,2761,0.001739223222194719,44.16759824114279
2019-02-07 03:00:00,142.06199999999995,142.10299999999995,142.03199999999995,142.07999999999996,142.17743910530947,142.201,144.778,1604,0.0019306279323663968,45.2988033230524
2019-02-07 03:30:00,142.07999999999996,142.11,142.04799999999997,142.09199999999996,142.17650965061097,142.201,144.778,2342,0.0025664263701176138,46.083087541023616
2019-02-07 04:00:00,142.09199999999996,142.256,142.07199999999997,142.19799999999995,142.1675380176903,142.201,144.778,3121,0.006080300873262015,52.55426264411503
2019-02-07 04:30:00,142.19799999999995,142.214,142.15699999999995,142.164,142.15990859983387,142.201,144.778,2631,0.007980843601258336,50.46216591998096
2019-02-07 05:00:00,142.164,142.19199999999995,142.13199999999995,142.16099999999997,142.1549147758773,142.201,144.778,1852,0.00943432058429762,50.27200248300114
2019-02-07 05:30:00,142.16099999999997,142.21599999999995,142.137,142.195,142.14822925829608,142.201,144.778,2037,0.01151537978796627,52.45863173383121
2019-02-07 06:00:00,142.195,142.237,142.136,142.19,142.1454320520326,142.201,144.778,2886,0.012990586563537493,52.095843637797
2019-02-07 06:30:00,142.19,142.278,142.184,142.25,142.14487245980857,142.201,144.778,2627,0.015726341336102026,56.025901494324906
2019-02-07 07:00:00,142.25,142.27999999999997,142.063,142.18099999999995,142.14435279621938,142.201,144.778,6561,0.015899769419824586,50.85850419009975
2019-02-07 07:30:00,142.18099999999995,142.23899999999998,141.98999999999995,142.0,142.12991747883225,142.201,144.778,6885,0.011044009758606673,40.346163782610475
2019-02-07 08:00:00,142.0,142.099,141.84199999999996,142.069,142.1130612642514,142.201,144.778,12638,0.009124294369490095,45.01229181624273
2019-02-07 08:30:00,142.069,142.106,141.95499999999996,142.04799999999997,142.1042619966095,142.201,144.778,7511,0.007076158606714039,43.88714172895481
2019-02-07 09:00:00,142.04799999999997,142.07399999999996,141.884,141.89600000000002,142.08227059981303,142.201,144.778,7468,0.0014132947643850644,36.73041900251007
2019-02-07 09:30:00,141.89600000000002,142.04399999999995,141.825,142.00199999999995,142.0683215864181,142.201,144.778,6851,1.7619455527417838e-05,43.633527679923475
2019-02-07 10:00:00,142.00199999999995,142.00199999999995,141.702,141.738,142.0225889233432,142.201,144.778,11533,-0.008056607482181954,33.7553802809676
2019-02-07 10:30:00,141.738,141.797,141.63899999999995,141.719,141.99445842513322,142.201,144.778,8115,-0.01455220451000297,33.17330616072229
2019-02-07 11:00:00,141.719,141.91799999999995,141.66099999999997,141.689,141.9733844100926,142.201,144.778,8422,-0.020009942776288217,32.228320335304545
2019-02-07 11:30:00,141.689,141.77100000000002,141.541,141.56799999999996,141.94325986757548,142.201,144.778,7858,-0.02702981212616481,28.67969706588953
2019-02-07 12:00:00,141.56799999999996,141.57399999999996,141.128,141.47699999999998,141.87901146525942,141.56799999999996,144.778,16405,-0.03432797592983866,26.33148020022942
2019-02-07 12:30:00,141.47699999999998,141.56699999999995,141.392,141.5,141.84452502175898,141.56799999999996,144.778,10480,-0.03862705963266887,27.937475401300897
2019-02-07 13:00:00,141.5,141.881,141.464,141.86499999999995,141.84421725560145,141.56799999999996,144.778,16275,-0.031258270487973444,47.498241540613286
2019-02-07 13:30:00,141.86499999999995,142.379,141.83499999999995,142.369,141.89136106910905,141.56799999999996,144.778,15246,-0.011175906481165579,62.596106958768594
2019-02-07 14:00:00,142.369,142.63,142.30100000000002,142.46499999999997,141.93259701954378,141.56799999999996,144.778,13747,0.007414914322322093,64.67960289529755
2019-02-07 14:30:00,142.46499999999997,142.498,142.30700000000002,142.434,141.97084699868554,141.56799999999996,144.778,14974,0.02110774251961529,63.45050610080347
2019-02-07 15:00:00,142.434,142.533,142.32299999999995,142.44899999999996,142.00248562959362,141.56799999999996,144.778,13438,0.032014296170263426,63.808878889695215
2019-02-07 15:30:00,142.44899999999996,142.52599999999995,142.33499999999995,142.387,142.02855545411444,141.56799999999996,144.778,14907,0.038486304039630236,61.14038070784449
2019-02-07 16:00:00,142.387,142.48299999999998,142.297,142.381,142.04697224320373,141.56799999999996,144.778,12529,0.042913016684948936,60.87506103632365
2019-02-07 16:30:00,142.381,142.38299999999995,142.16199999999995,142.26,142.05673166160622,141.56799999999996,144.778,12795,0.042552790660009984,55.6320013744952
2019-02-07 17:00:00,142.26,142.42399999999995,142.22799999999995,142.41099999999997,142.06685186834062,141.56799999999996,144.778,8782,0.04582867795624861,60.23482704046813
2019-02-07 17:30:00,142.41099999999997,142.46200000000002,142.30599999999995,142.33599999999996,142.07802943075038,141.56799999999996,144.778,7747,0.04574220589721895,57.06805530365736
2019-02-07 18:00:00,142.33599999999996,142.41199999999995,142.30499999999995,142.351,142.0869784131814,141.56799999999996,144.778,6858,0.045466474898283725,57.54875538908638
2019-02-07 18:30:00,142.351,142.45600000000002,142.33700000000002,142.385,142.09710426557396,141.56799999999996,144.778,6525,0.04554671509210533,58.678150063762395
2019-02-07 19:00:00,142.385,142.39899999999997,142.24599999999995,142.34799999999996,142.11391849590342,141.56799999999996,144.778,8919,0.04396458344676736,56.90393961267094
2019-02-07 19:30:00,142.34799999999996,142.38899999999995,142.28199999999995,142.29199999999997,142.1221344895623,141.56799999999996,144.778,5912,0.04058773126411925,54.23124533717811
2019-02-07 20:00:00,142.29199999999997,142.34199999999996,142.25199999999995,142.31099999999995,142.1460842909181,141.56799999999996,144.778,3624,0.037887703840686585,55.003456997288424
2019-02-07 20:30:00,142.31099999999995,142.375,142.226,142.25199999999995,142.1648777068178,141.56799999999996,144.778,4536,0.03363248876100218,52.06578838995555
2019-02-07 21:00:00,142.25199999999995,142.285,142.23399999999995,142.24200000000002,142.18539818076505,141.56799999999996,144.778,2265,0.02955296077153528,51.56311644627689
2019-02-07 21:30:00,142.24200000000002,142.249,142.18599999999995,142.22199999999995,142.21040232440726,141.56799999999996,144.778,4173,0.025394757237828167,50.51273329839989
2019-02-07 22:00:00,142.22199999999995,142.279,142.16099999999997,142.17700000000002,142.2729475968921,141.56799999999996,144.778,5627,0.020557105547080283,48.13670218856104
2019-02-07 22:30:00,142.17700000000002,142.241,142.119,142.19199999999995,142.31688214895996,141.56799999999996,144.778,1934,0.016886764553611038,48.99789965478767
2019-02-07 23:00:00,142.19199999999995,142.22299999999996,142.137,142.171,142.35892385969262,141.56799999999996,144.778,2325,0.013201776044395779,47.80117589374289
2019-02-07 23:30:00,142.171,142.201,142.116,142.122,142.35404769658882,141.56799999999996,144.778,2524,0.008802452091155235,45.03710975420597
2019-02-08 00:00:00,142.122,142.241,142.116,142.21499999999997,142.33624940878366,141.56799999999996,144.778,8029,0.007759745362415441,50.84656338690737
2019-02-08 00:30:00,142.21499999999997,142.23,142.089,142.153,142.31346576862603,141.56799999999996,144.778,9826,0.005142222492947845,47.26019681530831
2019-02-08 01:00:00,142.153,142.20299999999997,142.047,142.063,142.28959335833045,141.56799999999996,144.778,5641,0.0005845476821409978,42.56668022977558
2019-02-08 01:30:00,142.063,142.101,142.033,142.07299999999995,142.2721331277091,141.56799999999996,144.778,3280,-0.00269964550878878,43.24117471527981
2019-02-08 02:00:00,142.07299999999995,142.08100000000002,141.93599999999995,142.04299999999995,142.25178212556116,141.56799999999996,144.778,4318,-0.006023747114030569,41.66049160903045
2019-02-08 02:30:00,142.04299999999995,142.135,142.02999999999997,142.131,142.24748420136655,141.56799999999996,144.778,2892,-0.0061293557567713855,47.699919323581845
2019-02-08 03:00:00,142.131,142.18499999999997,142.10899999999995,142.11700000000002,142.2296308072378,141.56799999999996,144.778,2619,-0.0064928449554730525,46.86864292905426
