time,open,high,low,close,VWMA,S/R,SR,Volume,Volume MA,Plot,Plot,Bearish Divergence2,RSI
1552642200,147.849,148.08499999999998,147.81699999999998,148.05499999999998,147.90386159118012,144.55599999999998,147.32799999999997,8809,6055.25,-0.02833022073637477,-0.02833022073637477,NaN,54.44748995660823
1552644000,148.05499999999998,148.255,148.003,148.224,147.92240516713593,144.55599999999998,147.32799999999997,9308,6289.75,-0.018341955228229012,-0.018341955228229012,NaN,59.051463814828836
1552645800,148.224,148.285,148.009,148.076,147.92418478033085,144.55599999999998,147.32799999999997,8726,6444.95,-0.014490477459191103,-0.014490477459191103,NaN,53.912563283616436
1552647600,148.076,148.19199999999998,148.022,148.146,147.93597616082448,144.55599999999998,147.32799999999997,9501,6745.2,-0.009560685364757474,-0.009560685364757474,NaN,55.868734797136746
1552649400,148.146,148.16699999999997,148.06799999999998,148.13899999999998,147.94241710024687,144.55599999999998,147.32799999999997,6023,6899.9,-0.005953924822575438,-0.005953924822575438,NaN,55.614522082180805
1552651200,148.13899999999998,148.141,147.827,147.839,147.93232428477666,144.55599999999998,147.32799999999997,11031,7244.25,-0.01136081300475772,-0.01136081300475772,NaN,45.962102033783005
1552653000,147.839,147.91099999999997,147.71699999999998,147.777,147.91582380399723,144.55599999999998,147.32799999999997,12212,7583.6,-0.01723350369861594,-0.01723350369861594,NaN,44.25270500656873
1552654800,147.777,147.946,147.646,147.84599999999998,147.9149619635014,144.55599999999998,147.32799999999997,17204,7863.5,-0.01982151956245229,-0.01982151956245229,NaN,46.63156883513599
1552656600,147.84599999999998,148.029,147.70999999999998,147.98,147.92236120397263,144.55599999999998,147.32799999999997,15060,8375.6,-0.018051249666577465,-0.018051249666577465,NaN,51.00422016981803
1552658400,147.98,148.039,147.808,147.951,147.92574275065525,144.55599999999998,147.32799999999997,15164,8974.95,-0.017331010437337036,-0.017331010437337036,NaN,50.04850300188011
1552660200,147.951,148.005,147.837,147.975,147.92854550912452,144.55599999999998,147.32799999999997,11111,9410.75,-0.015997189766903952,-0.015997189766903952,NaN,50.86899964720308
1552662000,147.975,148.058,147.927,147.97,147.9325499036506,144.55599999999998,147.32799999999997,13787,9989.75,-0.014987831572821159,-0.014987831572821159,NaN,50.682220931300755
1552663800,147.97,148.19,147.85,148.15599999999998,147.95677096466036,144.55599999999998,147.32799999999997,22279,10993.5,-0.009071936028282324,-0.009071936028282324,NaN,57.00641859145362
1552665600,148.15599999999998,148.325,148.057,148.259,147.9764253934533,144.55599999999998,147.32799999999997,13163,11440.35,-0.0016851323312402286,-0.0016851323312402286,NaN,60.06071495147634
1552667400,148.259,148.381,148.152,148.23,147.98666698708854,144.55599999999998,147.32799999999997,9350,11703.3,0.0031524766974852514,0.0031524766974852514,NaN,58.794265167839
1552669200,148.23,148.28099999999998,148.16099999999997,148.21599999999998,147.99161376925517,144.55599999999998,147.32799999999997,5054,11697.8,0.006337604957167314,0.006337604957167314,NaN,58.15671833907864
1552671000,148.21599999999998,148.26399999999998,148.087,148.119,148.01504451862422,144.55599999999998,147.32799999999997,4352,11218.9,0.005939622099998612,0.005939622099998612,NaN,53.80344822597363
1552672800,148.119,148.119,148.00099999999998,148.01899999999998,148.02475628047657,144.55599999999998,147.32799999999997,3798,10673.95,0.0026827045451136844,0.0026827045451136844,NaN,49.675178116263915
1552674600,148.01899999999998,148.12099999999998,147.98499999999999,148.09799999999998,148.03139632542076,144.55599999999998,147.32799999999997,4207,10395.75,0.002102357004104924,0.002102357004104924,NaN,52.75899710577026
1552676400,148.09799999999998,148.243,148.071,148.159,148.0418179949953,144.55599999999998,147.32799999999997,5696,10291.75,0.0031216776585947376,0.0031216776585947376,NaN,55.049488663908186
1552678200,148.159,148.214,148.12099999999998,148.18599999999998,148.0444528916098,144.55599999999998,147.32799999999997,4488,10075.7,0.004445292377837182,0.004445292377837182,NaN,56.064894997205236
1552680000,148.18599999999998,148.19299999999998,148.12699999999998,148.15499999999997,148.03703512329625,144.55599999999998,147.32799999999997,2081,9714.35,0.004412464721825202,0.004412464721825202,NaN,54.541491819807696
1552681800,148.15499999999997,148.24499999999998,148.09599999999998,148.16299999999998,148.03771642611028,144.55599999999998,147.32799999999997,3723,9464.2,0.0043809919654735074,0.0043809919654735074,NaN,54.88220169306945
1552856400,148.15699999999998,148.24599999999998,148.15699999999998,148.22799999999998,148.03265242337315,144.55599999999998,147.32799999999997,606,9019.45,0.005892304461247486,0.005892304461247486,NaN,57.65896620454289
1552858200,148.22799999999998,148.256,148.182,148.196,148.02921137512874,144.55599999999998,147.32799999999997,243,8730.45,0.0059497046653117225,0.0059497046653117225,NaN,55.83702349711813
1552860000,148.196,148.255,148.195,148.232,148.0439547580856,144.55599999999998,147.32799999999997,1667,8262.25,0.006715695871427049,0.006715695871427049,NaN,57.465373264456744
1552861800,148.232,148.23399999999998,148.18099999999998,148.18099999999998,148.0664878682665,144.55599999999998,147.32799999999997,1644,7733.85,0.005662464055735256,0.005662464055735256,NaN,54.40495907593357
1552863600,148.18099999999998,148.279,148.16299999999998,148.26899999999998,148.0970058292971,144.55599999999998,147.32799999999997,2338,6990.55,0.006973864259546075,0.006973864259546075,NaN,58.510835235379844
1552865400,148.26899999999998,148.373,148.266,148.32299999999998,148.1157817814039,144.55599999999998,147.32799999999997,2800,6377.55,0.009177463378605713,0.009177463378605713,NaN,60.84114670642539
1552867200,148.32299999999998,148.368,148.231,148.27399999999997,148.14324152328348,144.55599999999998,147.32799999999997,4492,5843.95,0.00924729950493658,0.00924729950493658,NaN,57.67553311301543
1552869000,148.27399999999997,148.27599999999998,148.22299999999998,148.25199999999998,148.1641953809263,144.55599999999998,147.32799999999997,3951,5485.95,0.008386819050596322,0.008386819050596322,NaN,56.26015422337032
1552870800,148.25199999999998,148.302,148.188,148.26299999999998,148.19556303295766,144.55599999999998,147.32799999999997,4920,5042.6,0.007708138946108556,0.007708138946108556,NaN,56.83059666500774
1552872600,148.26299999999998,148.284,148.19899999999998,148.24099999999999,148.20836665412298,144.55599999999998,147.32799999999997,3818,4119.55,0.0062857248120999215,0.0062857248120999215,NaN,55.27785069676125
1552874400,148.24099999999999,148.31599999999997,148.232,148.308,148.20574086091077,144.55599999999998,147.32799999999997,4740,3698.4,0.006715458559127405,0.006715458559127405,NaN,58.955808209997954
1552876200,148.308,148.38899999999998,148.29399999999998,148.36399999999998,148.2118271148421,144.55599999999998,147.32799999999997,4075,3434.65,0.008276301158745725,0.008276301158745725,NaN,61.78471750675496
1552878000,148.36399999999998,148.37199999999999,148.29,148.302,148.21673572168538,144.55599999999998,147.32799999999997,3911,3377.5,0.007493579920304749,0.007493579920304749,NaN,57.09293341929444
1552879800,148.302,148.36599999999999,148.28599999999997,148.31099999999998,148.22803458411838,144.55599999999998,147.32799999999997,3480,3333.9,0.006822898907241831,0.006822898907241831,NaN,57.59631355146668
1552881600,148.31099999999998,148.363,148.22199999999998,148.237,148.24045384972982,144.55599999999998,147.32799999999997,3761,3332.05,0.0040012112674398526,0.0040012112674398526,NaN,52.17614119845683
1552883400,148.237,148.25,148.18499999999997,148.20499999999998,148.24839580054686,144.55599999999998,147.32799999999997,2384,3240.9,0.000690280013939934,0.000690280013939934,NaN,49.98552831283587
1552885200,148.20499999999998,148.25099999999998,148.194,148.208,148.25522328340446,144.55599999999998,147.32799999999997,2235,3067.85,-0.002000039907643608,-0.002000039907643608,NaN,50.19663806766984
1552887000,148.208,148.23499999999999,148.05999999999997,148.17299999999997,148.25596116989163,144.55599999999998,147.32799999999997,3239,3005.4,-0.005192881504241312,-0.005192881504241312,NaN,47.668639377153745
1552888800,148.17299999999997,148.219,148.083,148.15699999999998,148.2525414667006,144.55599999999998,147.32799999999997,4276,3115.15,-0.008208336866957627,-0.008208336866957627,NaN,46.515358197548494
1552890600,148.15699999999998,148.309,148.093,148.14899999999997,148.2500122341997,144.55599999999998,147.32799999999997,4767,3167.35,-0.010818031784537524,-0.010818031784537524,NaN,45.91717760032334
1552892400,148.14899999999997,148.243,148.04899999999998,148.17299999999997,148.243320662978,144.55599999999998,147.32799999999997,6160,3445.05,-0.012200710068365067,-0.012200710068365067,NaN,48.07453588793929
1552894200,148.17299999999997,148.22,148.08599999999998,148.19199999999998,148.23840543201248,144.55599999999998,147.32799999999997,7520,3808.9,-0.012739459193070193,-0.012739459193070193,NaN,49.782371904642325
1552896000,148.19199999999998,148.302,147.821,147.85899999999998,148.1803042332233,144.55599999999998,147.32799999999997,13507,4400.9,-0.022136958861013814,-0.022136958861013814,NaN,30.71497888898095
1552897800,147.85899999999998,147.998,147.85399999999998,147.91,148.147496200444,144.55599999999998,147.32799999999997,11927,4915.05,-0.027860267591099344,-0.027860267591099344,NaN,34.83180079346569
1552899600,147.91,147.91699999999997,147.588,147.60199999999998,148.07058350433675,144.55599999999998,147.32799999999997,15145,5555.4,-0.040345335377031055,-0.040345335377031055,NaN,25.123099036463927
1552901400,147.60199999999998,147.777,147.593,147.753,148.03975814990594,144.55599999999998,147.32799999999997,9178,5874.3,-0.04544194256700074,-0.04544194256700074,NaN,34.72858176878411
1552903200,147.753,147.84199999999998,147.553,147.575,147.99424780447941,144.55599999999998,147.32799999999997,9756,6137.5,-0.05360841284330592,-0.05360841284330592,NaN,29.8649482850263
1552905000,147.575,147.772,147.414,147.75699999999998,147.96624289081157,144.55599999999998,147.32799999999997,11033,6491.6,-0.05426444394651212,-0.05426444394651212,NaN,39.235399567616746
1552906800,147.75699999999998,147.988,147.73299999999998,147.898,147.9509836570903,144.55599999999998,147.32799999999997,8418,6666.5,-0.05016929175929182,-0.05016929175929182,NaN,45.329515556124456
1552908600,147.898,148.015,147.87699999999998,147.891,147.93979087806053,144.55599999999998,147.32799999999997,7016,6826.4,-0.046439488095111406,-0.046439488095111406,NaN,45.087756746585775
1552910400,147.891,148.034,147.84599999999998,147.92999999999998,147.92675365844846,144.55599999999998,147.32799999999997,8367,7007.75,-0.04179240292880249,-0.04179240292880249,NaN,46.79047147210434
1552912200,147.92999999999998,147.95399999999998,147.647,147.68499999999997,147.89823030693321,144.55599999999998,147.32799999999997,9847,7296.35,-0.04418023948399523,-0.04418023948399523,NaN,38.67692380741102
1552914000,147.68499999999997,147.777,147.62199999999999,147.706,147.87751321325823,144.55599999999998,147.32799999999997,7947,7498.15,-0.04477698589049574,-0.04477698589049574,NaN,39.64301648639789
1552915800,147.706,147.72799999999998,147.45299999999997,147.49699999999999,147.84275212149316,144.55599999999998,147.32799999999997,10364,7842.35,-0.050182992314276614,-0.050182992314276614,NaN,33.91619487475832
1552917600,147.49699999999999,147.75099999999998,147.474,147.72899999999998,147.8274044560011,144.55599999999998,147.32799999999997,8808,8094.7,-0.04728251707425777,-0.04728251707425777,NaN,43.64779506019949
1552919400,147.72899999999998,147.837,147.654,147.67,147.81395026908004,144.55599999999998,147.32799999999997,8655,8408.25,-0.04583900945030846,-0.04583900945030846,NaN,41.95568449484903
1552921200,147.67,147.678,147.373,147.482,147.7812877092804,147.67,147.32799999999997,15166,9054.8,-0.04902562327750542,-0.04902562327750542,NaN,37.029558828885925
1552923000,147.482,147.482,147.01,147.271,147.71235017236796,147.67,147.32799999999997,24906,10138.15,-0.05636136652424379,-0.05636136652424379,NaN,32.42763671524715
1552924800,147.271,147.408,147.22099999999998,147.28799999999998,147.67478438705302,147.67,147.32799999999997,14362,10642.45,-0.060609787208349405,-0.060609787208349405,NaN,33.14850020608539
1552926600,147.28799999999998,147.385,147.243,147.332,147.65396064218015,147.67,147.32799999999997,6437,10725.95,-0.061640708348491446,-0.061640708348491446,NaN,35.07894734476815
1552928400,147.332,147.48399999999998,147.278,147.34199999999998,147.63141354006595,147.67,147.32799999999997,5185,10677.2,-0.061055620481184195,-0.061055620481184195,-0.061055620481184195,35.53457035311992
1552930200,147.34199999999998,147.45899999999997,147.29199999999997,147.458,147.60816030668866,147.67,147.32799999999997,3830,10492.7,-0.056335075250187966,-0.056335075250187966,NaN,40.73083845376022
1552932000,147.458,147.48899999999998,147.37199999999999,147.38,147.5876557399237,147.67,147.32799999999997,3072,9970.95,-0.05371093166552428,-0.05371093166552428,NaN,38.48451650593813
1552933800,147.38,147.67,147.332,147.63899999999998,147.5692496284974,147.67,147.32799999999997,5643,9656.75,-0.04361709299656555,-0.04361709299656555,NaN,48.61781943733465
1552935600,147.63899999999998,147.664,147.45499999999998,147.53199999999998,147.56556657710473,147.67,147.32799999999997,4753,9137.15,-0.03777721049925836,-0.03777721049925836,NaN,45.29800110267606
1552937400,147.53199999999998,147.702,147.527,147.69899999999998,147.55837431961075,147.67,147.32799999999997,3356,8846.05,-0.027905416834440158,-0.027905416834440158,NaN,50.9298803730208
1552939200,147.69899999999998,147.69899999999998,147.629,147.653,147.5583260384012,147.67,147.32799999999997,1628,8439.65,-0.020817653622844406,-0.020817653622844406,NaN,49.420551866619995
1552941000,147.653,147.68499999999997,147.636,147.683,147.54630331415615,147.67,147.32799999999997,2160,7996,-0.013941689839938987,-0.013941689839938987,NaN,50.451855668783764
1552942800,147.683,147.69199999999998,147.601,147.653,147.53149981576678,147.67,147.32799999999997,5908,7870.5,-0.008960228185968852,-0.008960228185968852,NaN,49.3678258780867
1552944600,147.653,147.659,147.59099999999998,147.607,147.51545079825735,147.67,147.32799999999997,1186,7579,-0.005960067964191448,-0.005960067964191448,NaN,47.67626527913434
1552946400,147.607,147.658,147.57799999999997,147.601,147.4923151112053,147.67,147.32799999999997,1428,7232.05,-0.0034619964865629793,-0.0034619964865629793,NaN,47.44789550848442
1552948200,147.601,147.60299999999998,147.528,147.54,147.4789689236533,147.67,147.32799999999997,1612,6820.3,-0.002881490709529533,-0.002881490709529533,NaN,45.083514716721105
1552950000,147.54,147.677,147.522,147.629,147.46735496314815,147.67,147.32799999999997,1932,6519.55,0.00026161581226007147,0.00026161581226007147,NaN,49.07109688721872
1552951800,147.629,147.81199999999998,147.61499999999998,147.75,147.47223530127596,147.67,147.32799999999997,3215,6162.1,0.00620974455828302,0.00620974455828302,NaN,53.96520105861912
1552953600,147.75,147.75,147.553,147.647,147.46319817193879,147.67,147.32799999999997,6678,6055.6,0.008174976795307473,0.008174976795307473,NaN,49.59609203882365
1552955400,147.647,147.701,147.569,147.618,147.45592237361842,147.67,147.32799999999997,5995,5922.6,0.009016014861298827,0.009016014861298827,NaN,48.407755409026706
1552957200,147.618,147.683,147.6,147.65099999999998,147.45869183749744,147.67,147.32799999999997,3544,5341.5,0.010645550253885291,0.010645550253885291,NaN,49.87941966974467
1552959000,147.65099999999998,147.75699999999998,147.61399999999998,147.65599999999998,147.5227684663356,147.67,147.32799999999997,4314,4311.9,0.012099485519621145,0.012099485519621145,NaN,50.1116208709793
1552960800,147.65599999999998,147.665,147.55399999999997,147.63,147.57279040707067,147.67,147.32799999999997,3909,3789.25,0.01255038119852582,0.01255038119852582,NaN,48.84440324148312
1552962600,147.63,147.65499999999997,147.54799999999997,147.59599999999998,147.5951890799179,147.67,147.32799999999997,4113,3673.05,0.011994313186895963,0.011994313186895963,NaN,47.164746591578464
1552964400,147.59599999999998,147.646,147.575,147.64399999999998,147.61566265888283,147.67,147.32799999999997,3002,3563.9,0.012880589385638574,0.012880589385638574,NaN,49.789837433897915
1552966200,147.64399999999998,147.68599999999998,147.612,147.66099999999997,147.62599992868746,147.67,147.32799999999997,2668,3505.8,0.014028963361408797,0.014028963361408797,NaN,50.72363254255949
1552968000,147.66099999999997,147.72899999999998,147.62099999999998,147.72699999999998,147.64096257150817,147.67,147.32799999999997,2876,3496,0.01668366505265942,0.01668366505265942,NaN,54.27877890898163
1552969800,147.72699999999998,147.76899999999998,147.70899999999997,147.72099999999998,147.64382437572124,147.67,147.32799999999997,2240,3325.85,0.018510596372402224,0.018510596372402224,NaN,53.89807785780657
1552971600,147.72099999999998,147.736,147.59099999999998,147.59699999999998,147.65051907955183,147.67,147.32799999999997,2205,3198.45,0.016465152040801345,0.016465152040801345,NaN,46.62051171430421
1552973400,147.59699999999998,147.66299999999998,147.59699999999998,147.654,147.64799799232023,147.67,147.32799999999997,1648,3113.05,0.016339195349183336,0.016339195349183336,NaN,49.96496363884459
1552975200,147.654,147.69199999999998,147.569,147.66199999999998,147.64845136967656,147.67,147.32799999999997,2630,3163.15,0.016373763080469228,0.016373763080469228,NaN,50.43435075545872
1552977000,147.66199999999998,147.76799999999997,147.65599999999998,147.743,147.65082342285342,147.67,147.32799999999997,2382,3174.25,0.018502527228747415,0.018502527228747415,NaN,55.03396350765291
1552978800,147.743,147.75699999999998,147.559,147.64499999999998,147.65019128656513,147.67,147.32799999999997,4534,3105.55,0.01737179406970299,0.01737179406970299,NaN,49.097526991189454
1552980600,147.64499999999998,147.73,147.62099999999998,147.66,147.6516930807451,147.67,147.32799999999997,4848,3288.65,0.016780874273662857,0.016780874273662857,NaN,49.986788804518916
1552982400,147.66,147.72899999999998,147.557,147.601,147.64573202929844,147.67,147.32799999999997,10193,3726.9,0.014609940345385083,0.014609940345385083,NaN,46.542600836398734
1552984200,147.601,147.676,147.54399999999998,147.57999999999998,147.64380644746456,147.67,147.32799999999997,4872,3889.9,0.012270664405263532,0.012270664405263532,NaN,45.34499761129008
1552986000,147.57999999999998,147.83999999999997,147.547,147.66899999999998,147.64679566227366,147.67,147.32799999999997,8925,4239.55,0.012811395187372385,0.012811395187372385,NaN,51.08911403158702
1552987800,147.66899999999998,147.74099999999999,147.64999999999998,147.70999999999998,147.6465261459436,147.67,147.32799999999997,4881,4322.85,0.014275975777403117,0.014275975777403117,NaN,53.512953240034314
1552989600,147.70999999999998,147.785,147.583,147.69299999999998,147.65021826650198,147.67,147.32799999999997,6959,4336.9,0.014859480836165916,0.014859480836165916,NaN,52.35443858574208
1552991400,147.69299999999998,147.891,147.65599999999998,147.84599999999998,147.67319474109235,147.67,147.32799999999997,9618,4518.05,0.019345476772652415,0.019345476772652415,NaN,60.61800493831329
1552993200,147.84599999999998,148.05399999999997,147.79,147.85199999999998,147.6936498897816,147.67,147.32799999999997,10718,4876.75,0.022803796929463584,0.022803796929463584,NaN,60.904368532774356
1552995000,147.85199999999998,147.85399999999998,147.701,147.73999999999998,147.69836872033966,147.67,147.32799999999997,6665,4994.3,0.022206712635800062,0.022206712635800062,NaN,53.137083208492875
1552996800,147.73999999999998,147.86499999999998,147.70499999999998,147.82399999999998,147.70767394457062,147.67,147.32799999999997,5380,5067.85,0.023767627326641776,0.023767627326641776,NaN,57.513491238731206
1552998600,147.82399999999998,147.95899999999997,147.74499999999998,147.88,147.72771161339008,147.67,147.32799999999997,9779,5351.15,0.026212842105883892,0.026212842105883892,NaN,60.18311002393764
1553000400,147.88,148.035,147.779,147.84799999999998,147.73910337048576,147.67,147.32799999999997,8574,5629.75,0.02691433679179886,0.02691433679179886,NaN,57.94262023162941
1553002200,147.84799999999998,147.85899999999998,147.617,147.63799999999998,147.7323837580534,147.67,147.32799999999997,10034,5998.05,0.021423569317280636,0.021423569317280636,NaN,45.873310658604346
1553004000,147.63799999999998,147.845,147.55599999999998,147.646,147.72385509184414,147.67,147.32799999999997,13025,6505.5,0.017106321340151234,0.017106321340151234,NaN,46.33193343770577
1553005800,147.646,147.797,147.57999999999998,147.724,147.7239110332276,147.67,147.32799999999997,8518,6819.4,0.015658574043991978,0.015658574043991978,NaN,50.71657724497765
1553007600,147.724,147.825,147.67299999999997,147.708,147.7250898430301,147.67,147.32799999999997,7119,7065.1,0.013912593179907971,0.013912593179907971,NaN,49.81747284101852
1553009400,147.708,147.85199999999998,147.636,147.737,147.72667453803462,147.67,147.32799999999997,10087,7487.05,0.013176350985813334,0.013176350985813334,NaN,51.49589566528721
1553011200,147.737,147.80999999999997,147.652,147.75,147.7289925860071,147.67,147.32799999999997,8136,7762.35,0.01279837394983618,0.01279837394983618,NaN,52.26662349724549
1553013000,147.75,147.999,147.68699999999998,147.84699999999998,147.7372457792829,147.67,147.32799999999997,11799,8233.2,0.014973748684001784,0.014973748684001784,NaN,57.67130931828825
1553014800,147.84699999999998,147.909,147.73,147.861,147.74359472725305,147.67,147.32799999999997,5097,8261.35,0.016844916983401965,0.016844916983401965,NaN,58.40337057499501
1553016600,147.861,147.921,147.738,147.771,147.74667540693682,147.67,147.32799999999997,3651,8201.5,0.015629013787195358,0.015629013787195358,NaN,52.15832796423017
1553018400,147.771,147.88199999999998,147.76299999999998,147.82199999999997,147.75767569288263,147.67,147.32799999999997,3224,7853.05,0.01584662249882772,0.01584662249882772,NaN,55.0889705379072
1553020200,147.82199999999997,147.86399999999998,147.79799999999997,147.83499999999998,147.76461552912815,147.67,147.32799999999997,2707,7744.8,0.016139771147207486,0.016139771147207486,NaN,55.83169057590216
1553022000,147.83499999999998,147.87199999999999,147.80599999999998,147.826,147.77172221664182,147.67,147.32799999999997,3390,7468.05,0.015885796435879267,0.015885796435879267,NaN,55.151681468789064
1553023800,147.826,147.885,147.762,147.84799999999998,147.77534714182968,147.67,147.32799999999997,3062,7377.1,0.016044631829018247,0.016044631829018247,NaN,56.5449631527786
1553025600,147.84799999999998,147.85799999999998,147.802,147.83399999999997,147.77980160916502,147.67,147.32799999999997,981,7078.2,0.015541496710734152,0.015541496710734152,NaN,55.36619743084015
1553027400,147.83399999999997,147.879,147.748,147.76,147.77469682567892,147.67,147.32799999999997,2508,6722.7,0.01290315882363639,0.01290315882363639,NaN,49.493107357263796
1553029200,147.76,147.795,147.625,147.78099999999998,147.76841735246128,147.67,147.32799999999997,4096,6391.6,0.011216283597962312,0.011216283597962312,NaN,51.07905575962114
1553031000,147.78099999999998,147.827,147.731,147.75,147.76966387530524,147.67,147.32799999999997,1951,6155.9,0.008884078527028126,0.008884078527028126,NaN,48.650474887870416
1553032800,147.75,147.85299999999998,147.75,147.839,147.7678900615567,147.67,147.32799999999997,1174,5945.6,0.009333242274051527,0.009333242274051527,NaN,55.23152247465293
1553034600,147.839,147.84699999999998,147.761,147.76999999999998,147.75807090444607,147.67,147.32799999999997,2073,5560.3,0.007655124665972893,0.007655124665972893,NaN,49.89276780610391
1553036400,147.76999999999998,147.83399999999997,147.76799999999997,147.79,147.7512750258278,147.67,147.32799999999997,1900,5226.6,0.006758553586418389,0.006758553586418389,NaN,51.360371469451835
1553038200,147.79,147.86499999999998,147.78799999999998,147.86399999999998,147.7644625257569,147.67,147.32799999999997,1101,4779.95,0.007942482199797703,0.007942482199797703,NaN,56.443674659492956
1553040000,147.86399999999998,147.96699999999998,147.85,147.91099999999997,147.79067070529578,147.67,147.32799999999997,5162,4386.8,0.009989176534325177,0.009989176534325177,NaN,59.349518551116866
1553041800,147.91099999999997,148.017,147.85299999999998,147.95399999999998,147.809030070428,147.67,147.32799999999997,6115,4266.65,0.01256101012148073,0.01256101012148073,NaN,61.85674780627472
1553043600,147.95399999999998,148.088,147.939,148.03199999999998,147.83354140059149,147.67,147.32799999999997,6036,4212.5,0.01644203076507043,0.01644203076507043,NaN,65.95831838413972
1553045400,148.03199999999998,148.057,147.956,147.97,147.8516203616198,147.67,147.32799999999997,3100,3863.15,0.017482039982565603,0.017482039982565603,NaN,60.398736941302715
1553047200,147.97,148.01299999999998,147.934,148.00199999999998,147.86827194208172,147.67,147.32799999999997,2425,3577.6,0.018837482499264112,0.018837482499264112,NaN,62.171047441247204
1553049000,148.00199999999998,148.02499999999998,147.975,148.015,147.87609872294342,147.67,147.32799999999997,1560,3065.65,0.019895186868595455,0.019895186868595455,NaN,62.89750778638238
1553050800,148.015,148.029,147.93099999999998,147.934,147.87952775015998,147.67,147.32799999999997,2126,2917.1,0.01815356622836094,0.01815356622836094,NaN,55.71778334043898
1553052600,147.934,147.958,147.926,147.95499999999998,147.88827221029743,147.67,147.32799999999997,1229,2796,0.01702092140036821,0.01702092140036821,NaN,57.08550371803924
1553054400,147.95499999999998,148.009,147.952,147.98299999999998,147.894821765365,147.67,147.32799999999997,1491,2709.35,0.01656294378210559,0.01656294378210559,NaN,58.907927727171824
1553056200,147.98299999999998,147.99699999999999,147.92999999999998,147.92999999999998,147.8989277006243,147.67,147.32799999999997,1591,2653.55,0.014438129549006591,0.014438129549006591,NaN,54.214766020418764
1553058000,147.92999999999998,147.96699999999998,147.927,147.938,147.90486113936603,147.67,147.32799999999997,1435,2555.8,0.012699387040732035,0.012699387040732035,NaN,54.80013234860397
1553059800,147.938,147.939,147.843,147.86599999999999,147.90656715349894,147.67,147.32799999999997,2271,2516.25,0.009118800553414401,0.009118800553414401,NaN,48.758183930592466
1553061600,147.86599999999999,147.915,147.84699999999998,147.856,147.90541416358275,147.67,147.32799999999997,2592,2596.8,0.005840802602182921,0.005840802602182921,NaN,47.96715645850737
1553063400,147.856,147.91,147.79,147.81699999999998,147.90749586207897,147.67,147.32799999999997,2893,2616.05,0.0020637079778776726,0.0020637079778776726,NaN,44.907239140691296
1553065200,147.81699999999998,147.933,147.78599999999997,147.856,147.91251506307353,147.67,147.32799999999997,4885,2655.5,0.00007044505997443051,0.00007044505997443051,NaN,48.448757811201425
1553067000,147.856,147.856,147.60899999999998,147.736,147.88928885353704,147.67,147.32799999999997,9820,3048.95,-0.004809076733585993,-0.004809076733585993,NaN,39.9409977866847
1553068800,147.736,147.778,147.47199999999998,147.62099999999998,147.846146504115,147.67,147.32799999999997,11722,3576.35,-0.011713897395630675,-0.011713897395630675,NaN,33.81301233634349
1553070600,147.62099999999998,147.713,147.48,147.55499999999998,147.8052288868131,147.67,147.32799999999997,11988,4072.1,-0.018749560416314176,-0.018749560416314176,NaN,30.884357653246823
1553072400,147.55499999999998,147.67499999999998,147.53599999999997,147.66699999999997,147.79449004845478,147.55499999999998,147.32799999999997,6927,4323.45,-0.02094909010083984,-0.02094909010083984,NaN,40.32939192760999
1553074200,147.66699999999997,147.66899999999998,147.427,147.523,147.76361029518816,147.55499999999998,147.32799999999997,10638,4800.3,-0.026279678531243477,-0.026279678531243477,NaN,33.912606549731635
1553076000,147.523,147.62199999999999,147.46499999999997,147.56699999999998,147.73898241961436,147.55499999999998,147.32799999999997,8585,4971.45,-0.028857886405840506,-0.028857886405840506,NaN,37.20056588661175
1553077800,147.56699999999998,147.701,147.469,147.659,147.71868517152186,147.55499999999998,147.32799999999997,9704,5150.9,-0.0279482469262583,-0.0279482469262583,NaN,43.52712469258546
1553079600,147.659,147.795,147.44099999999997,147.464,147.6816964389665,147.55499999999998,147.32799999999997,7791,5238.65,-0.03210331551105953,-0.03210331551105953,NaN,35.38919444177141
1553081400,147.464,147.594,147.397,147.46699999999998,147.65867992748363,147.55499999999998,147.32799999999997,7546,5460.95,-0.03475367045556704,-0.03475367045556704,NaN,35.58871482714282
1553083200,147.46699999999998,147.49699999999999,147.052,147.12199999999999,147.59036975089418,147.55499999999998,147.32799999999997,13798,6029.6,-0.04559973824853716,-0.04559973824853716,NaN,25.74338459523048
1553085000,147.12199999999999,147.23,146.56099999999998,146.589,147.46622016977,147.55499999999998,147.32799999999997,16091,6756.15,-0.0677068739476442,-0.0677068739476442,NaN,17.62921917591119
1553086800,146.589,146.91099999999997,146.576,146.87699999999998,147.40930876929735,147.55499999999998,147.32799999999997,12351,7267.4,-0.07595648924407455,-0.07595648924407455,NaN,30.39552729762059
1553088600,146.87699999999998,147.012,146.68499999999997,146.89399999999998,147.35377415848157,147.55499999999998,147.32799999999997,15949,8003.4,-0.08062180692466256,-0.08062180692466256,NaN,31.074594237882053
1553090400,146.89399999999998,147.046,146.73899999999998,147.027,147.3274824307555,147.55499999999998,147.32799999999997,10753,8466.5,-0.07926123068837285,-0.07926123068837285,NaN,36.30981893567927
1553092200,147.027,147.19099999999997,146.779,146.99499999999998,147.29320551671515,147.55499999999998,147.32799999999997,16066,9190.25,-0.07768215597056569,-0.07768215597056569,-0.07768215597056569,35.60901113200333
