time,open,high,low,close,Basis,Upper,Lower,Volume,Volume MA,VWMA,VWAP,VWMA 20,VWMA 50,VWMA 200,SMA 20,SMA 50,SMA 200,S/R,SR,%K,%D,RSI
1595232000,134.748,134.81,134.698,134.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,134.961,87.3871982080941,71.79964176232698,65.25499409295827
1595233800,134.8,134.948,134.79,134.938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,134.961,93.66871011166326,84.26218029042755,70.43808705783387
1595235600,134.938,134.979,134.906,134.969,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,134.961,97.89898276298781,92.98496369424777,71.46776106963523
1595237400,134.969,135.016,134.94,135.006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,134.961,98.40707574095946,96.65825620520287,72.69042438766266
1595239200,135.006,135.069,134.998,135.056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,135.006,98.3619897968557,98.2226827669337,74.29354495263189
1595241000,135.056,135.163,134.974,135.025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,135.006,93.22161204307105,96.6635591936281,71.49145704918284
1595242800,135.025,135.254,135.015,135.225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,135.025,92.65192754009206,94.74517646000565,77.41091887517476
1595244600,135.225,135.376,135.224,135.302,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,135.025,90.78963093386092,92.22105683900737,79.20146442295163
1595246400,135.302,135.406,135.266,135.289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,135.302,92.23170587414728,91.89108811603279,78.07623014394127
1595248200,135.289,135.366,135.168,135.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,135.302,89.664388220026,90.89524167601077,78.50627298609685
1595250000,135.306,135.398,135.252,135.366,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,135.306,90.61590337154185,90.83733248857108,79.99757675031533
1595251800,135.366,135.504,135.258,135.322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,135.306,88.53953198931468,89.60660786029355,75.84182796337187
1595253600,135.322,135.39,135.278,135.351,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,135.306,86.03396386529022,88.39646640871496,76.70092293618487
1595255400,135.351,135.579,135.317,135.542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,135.306,86.14919105202652,86.90756230220985,81.39393520661312
